pagerank,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
rw 15,edge-list,435710,struct-edge-list,443646,vertex-pull,883457,vertex-pull-nodiv,572290,vertex-pull-warp,2710080,vertex-pull-warp-nodiv,1948580,vertex-push,650708,vertex-push-warp,2012050
rw 05,edge-list,424876,struct-edge-list,431004,vertex-pull,561758,vertex-pull-nodiv,442891,vertex-pull-warp,2645520,vertex-pull-warp-nodiv,1892190,vertex-push,463141,vertex-push-warp,1962970
,,,,,,,,,,,,,,,,
cfinder-google.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,1492320,struct-edge-list,1551000,vertex-pull,275249000,vertex-pull-nodiv,106955000,vertex-pull-warp,24158900,vertex-pull-warp-nodiv,9320770,vertex-push,12600300,vertex-push-warp,3771660
ff 50,edge-list,785516,struct-edge-list,819213,vertex-pull,75514000,vertex-pull-nodiv,29481400,vertex-pull-warp,11261500,vertex-pull-warp-nodiv,4834480,vertex-push,8636640,vertex-push-warp,2764540
ff 30,edge-list,505394,struct-edge-list,516220,vertex-pull,22406600,vertex-pull-nodiv,8921110,vertex-pull-warp,5703800,vertex-pull-warp-nodiv,2928580,vertex-push,8429400,vertex-push-warp,2293490
ff 15,edge-list,451734,struct-edge-list,463842,vertex-pull,7759630,vertex-pull-nodiv,3232500,vertex-pull-warp,3679530,vertex-pull-warp-nodiv,2177250,vertex-push,7802260,vertex-push-warp,2254220
ff 05,edge-list,435543,struct-edge-list,443455,vertex-pull,2798780,vertex-pull-nodiv,1315340,vertex-pull-warp,3092640,vertex-pull-warp-nodiv,2005770,vertex-push,1582440,vertex-push-warp,1946780
re 50,edge-list,550931,struct-edge-list,566300,vertex-pull,17742500,vertex-pull-nodiv,7130540,vertex-pull-warp,4876810,vertex-pull-warp-nodiv,2798200,vertex-push,1198160,vertex-push-warp,2254340
re 30,edge-list,502502,struct-edge-list,519700,vertex-pull,7512130,vertex-pull-nodiv,3158940,vertex-pull-warp,3062210,vertex-pull-warp-nodiv,2107620,vertex-push,804213,vertex-push-warp,2050040
re 15,edge-list,482590,struct-edge-list,502050,vertex-pull,2548220,vertex-pull-nodiv,1231050,vertex-pull-warp,2449020,vertex-pull-warp-nodiv,1808940,vertex-push,536481,vertex-push-warp,1906870
re 05,edge-list,497080,struct-edge-list,507306,vertex-pull,1022800,vertex-pull-nodiv,639634,vertex-pull-warp,2220090,vertex-pull-warp-nodiv,1747530,vertex-push,409282,vertex-push-warp,1869870
rw 50,edge-list,596460,struct-edge-list,649207,vertex-pull,34978600,vertex-pull-nodiv,13824800,vertex-pull-warp,5055900,vertex-pull-warp-nodiv,2856650,vertex-push,2033520,vertex-push-warp,2341800
rw 30,edge-list,528777,struct-edge-list,531801,vertex-pull,18345300,vertex-pull-nodiv,7355340,vertex-pull-warp,3857990,vertex-pull-warp-nodiv,2357590,vertex-push,1648760,vertex-push-warp,2097870
rw 15,edge-list,483177,struct-edge-list,496480,vertex-pull,7605860,vertex-pull-nodiv,3186540,vertex-pull-warp,3024260,vertex-pull-warp-nodiv,1987720,vertex-push,1082330,vertex-push-warp,1977620
rw 05,edge-list,474225,struct-edge-list,486005,vertex-pull,2711740,vertex-pull-nodiv,1294070,vertex-pull-warp,2750850,vertex-pull-warp-nodiv,1915030,vertex-push,602993,vertex-push-warp,1961140
,,,,,,,,,,,,,,,,
chess.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,720249,struct-edge-list,729031,vertex-pull,3226230,vertex-pull-nodiv,1488330,vertex-pull-warp,4291990,vertex-pull-warp-nodiv,2583730,vertex-push,1927680,vertex-push-warp,2836830
ff 50,edge-list,510359,struct-edge-list,558897,vertex-pull,1904640,vertex-pull-nodiv,993581,vertex-pull-warp,3286870,vertex-pull-warp-nodiv,2089090,vertex-push,1472030,vertex-push-warp,2387450
ff 30,edge-list,468496,struct-edge-list,477852,vertex-pull,979228,vertex-pull-nodiv,625208,vertex-pull-warp,2654850,vertex-pull-warp-nodiv,1888470,vertex-push,1392240,vertex-push-warp,2123220
ff 15,edge-list,459766,struct-edge-list,468361,vertex-pull,756981,vertex-pull-nodiv,535216,vertex-pull-warp,2641800,vertex-pull-warp-nodiv,1888790,vertex-push,1174690,vertex-push-warp,2026490
ff 05,edge-list,455321,struct-edge-list,472045,vertex-pull,633325,vertex-pull-nodiv,482499,vertex-pull-warp,2612460,vertex-pull-warp-nodiv,1837390,vertex-push,925338,vertex-push-warp,1953380
re 50,edge-list,465876,struct-edge-list,461025,vertex-pull,727465,vertex-pull-nodiv,516641,vertex-pull-warp,2736500,vertex-pull-warp-nodiv,1942350,vertex-push,557939,vertex-push-warp,1990140
re 30,edge-list,449706,struct-edge-list,454963,vertex-pull,600110,vertex-pull-nodiv,459814,vertex-pull-warp,2606090,vertex-pull-warp-nodiv,1830500,vertex-push,489175,vertex-push-warp,1898000
re 15,edge-list,450972,struct-edge-list,455241,vertex-pull,506705,vertex-pull-nodiv,423026,vertex-pull-warp,2436920,vertex-pull-warp-nodiv,1792960,vertex-push,436296,vertex-push-warp,1901260
re 05,edge-list,449167,struct-edge-list,461147,vertex-pull,489081,vertex-pull-nodiv,413861,vertex-pull-warp,2247800,vertex-pull-warp-nodiv,1697160,vertex-push,419708,vertex-push-warp,1821540
rw 50,edge-list,502030,struct-edge-list,458023,vertex-pull,717128,vertex-pull-nodiv,516380,vertex-pull-warp,2715850,vertex-pull-warp-nodiv,1951120,vertex-push,555166,vertex-push-warp,2012120
rw 30,edge-list,442496,struct-edge-list,447281,vertex-pull,591233,vertex-pull-nodiv,461165,vertex-pull-warp,2646830,vertex-pull-warp-nodiv,1888170,vertex-push,477111,vertex-push-warp,1953960
rw 15,edge-list,440344,struct-edge-list,442416,vertex-pull,543579,vertex-pull-nodiv,441857,vertex-pull-warp,2643210,vertex-pull-warp-nodiv,1876830,vertex-push,437997,vertex-push-warp,1953000
rw 05,edge-list,443629,struct-edge-list,443808,vertex-pull,475743,vertex-pull-nodiv,413374,vertex-pull-warp,2576480,vertex-pull-warp-nodiv,1819430,vertex-push,420229,vertex-push-warp,1915850
,,,,,,,,,,,,,,,,
com-amazon.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,9270340,struct-edge-list,9449890,vertex-pull,25603800,vertex-pull-nodiv,11148200,vertex-pull-warp,57713500,vertex-pull-warp-nodiv,45491300,vertex-push,12855000,vertex-push-warp,47355200
ff 50,edge-list,4541890,struct-edge-list,4611620,vertex-pull,14408800,vertex-pull-nodiv,7192660,vertex-pull-warp,29076900,vertex-pull-warp-nodiv,22877800,vertex-push,8841250,vertex-push-warp,23902900
ff 30,edge-list,2834550,struct-edge-list,2797980,vertex-pull,10960000,vertex-pull-nodiv,4791790,vertex-pull-warp,19165200,vertex-pull-warp-nodiv,14982600,vertex-push,5901060,vertex-push-warp,15213400
ff 15,edge-list,1665370,struct-edge-list,1694180,vertex-pull,8235570,vertex-pull-nodiv,3861150,vertex-pull-warp,10816000,vertex-pull-warp-nodiv,8680600,vertex-push,5117660,vertex-push-warp,8067530
ff 05,edge-list,778602,struct-edge-list,790577,vertex-pull,6211220,vertex-pull-nodiv,2702420,vertex-pull-warp,3817020,vertex-pull-warp-nodiv,2848760,vertex-push,3702170,vertex-push-warp,2960670
re 50,edge-list,3252580,struct-edge-list,3316600,vertex-pull,4763880,vertex-pull-nodiv,3706100,vertex-pull-warp,28695200,vertex-pull-warp-nodiv,22775800,vertex-push,3698960,vertex-push-warp,23727400
re 30,edge-list,2110930,struct-edge-list,2143270,vertex-pull,2901930,vertex-pull-nodiv,2445600,vertex-pull-warp,18909000,vertex-pull-warp-nodiv,14894700,vertex-push,2306380,vertex-push-warp,15102700
re 15,edge-list,1377760,struct-edge-list,1401690,vertex-pull,1601960,vertex-pull-nodiv,1290340,vertex-pull-warp,10622900,vertex-pull-warp-nodiv,8502600,vertex-push,1358690,vertex-push-warp,7585720
re 05,edge-list,607683,struct-edge-list,557700,vertex-pull,708830,vertex-pull-nodiv,582172,vertex-pull-warp,3697120,vertex-pull-warp-nodiv,2796110,vertex-push,612914,vertex-push-warp,2861730
rw 50,edge-list,3533720,struct-edge-list,3622400,vertex-pull,7270560,vertex-pull-nodiv,4807530,vertex-pull-warp,28637800,vertex-pull-warp-nodiv,22765400,vertex-push,5332040,vertex-push-warp,23742100
rw 30,edge-list,2312770,struct-edge-list,2371020,vertex-pull,3713120,vertex-pull-nodiv,2877350,vertex-pull-warp,18970600,vertex-pull-warp-nodiv,14919900,vertex-push,2947220,vertex-push-warp,15112500
rw 15,edge-list,1414400,struct-edge-list,1510680,vertex-pull,2285320,vertex-pull-nodiv,1575670,vertex-pull-warp,10654500,vertex-pull-warp-nodiv,8642200,vertex-push,1771350,vertex-push-warp,7625560
rw 05,edge-list,605338,struct-edge-list,630663,vertex-pull,1014170,vertex-pull-nodiv,673870,vertex-pull-warp,3646320,vertex-pull-warp-nodiv,2894310,vertex-push,747573,vertex-push-warp,2874220
,,,,,,,,,,,,,,,,
com-dblp.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,9727000,struct-edge-list,9875850,vertex-pull,27419700,vertex-pull-nodiv,10857200,vertex-pull-warp,56353700,vertex-pull-warp-nodiv,43133600,vertex-push,12444600,vertex-push-warp,45287000
ff 50,edge-list,4618580,struct-edge-list,4662100,vertex-pull,13328700,vertex-pull-nodiv,6164400,vertex-pull-warp,29972800,vertex-pull-warp-nodiv,22885100,vertex-push,7274200,vertex-push-warp,23956400
ff 30,edge-list,2670950,struct-edge-list,2718340,vertex-pull,7468430,vertex-pull-nodiv,4149920,vertex-pull-warp,18110600,vertex-pull-warp-nodiv,13592900,vertex-push,4950910,vertex-push-warp,14383400
ff 15,edge-list,1440370,struct-edge-list,1482400,vertex-pull,6883970,vertex-pull-nodiv,3331830,vertex-pull-warp,9493190,vertex-pull-warp-nodiv,6959870,vertex-push,4293920,vertex-push-warp,7505770
ff 05,edge-list,772377,struct-edge-list,790589,vertex-pull,4782960,vertex-pull-nodiv,2134460,vertex-pull-warp,4488310,vertex-pull-warp-nodiv,2973120,vertex-push,2872210,vertex-push-warp,3165480
re 50,edge-list,3219390,struct-edge-list,3323220,vertex-pull,5137120,vertex-pull-nodiv,3642150,vertex-pull-warp,28512200,vertex-pull-warp-nodiv,22604300,vertex-push,3462050,vertex-push-warp,23506200
re 30,edge-list,1863640,struct-edge-list,1912810,vertex-pull,2575550,vertex-pull-nodiv,2125720,vertex-pull-warp,16414800,vertex-pull-warp-nodiv,13143200,vertex-push,2017810,vertex-push-warp,13623500
re 15,edge-list,1116260,struct-edge-list,1116240,vertex-pull,1287580,vertex-pull-nodiv,1215350,vertex-pull-warp,8345860,vertex-pull-warp-nodiv,6650790,vertex-push,1122420,vertex-push-warp,6921140
re 05,edge-list,533279,struct-edge-list,544497,vertex-pull,625000,vertex-pull-nodiv,627790,vertex-pull-warp,3517450,vertex-pull-warp-nodiv,2718970,vertex-push,574117,vertex-push-warp,2766000
rw 50,edge-list,3553050,struct-edge-list,3658190,vertex-pull,6385830,vertex-pull-nodiv,3866400,vertex-pull-warp,28546500,vertex-pull-warp-nodiv,22623600,vertex-push,3942120,vertex-push-warp,23468000
rw 30,edge-list,2118850,struct-edge-list,2180620,vertex-pull,3333700,vertex-pull-nodiv,2236110,vertex-pull-warp,16455600,vertex-pull-warp-nodiv,13152000,vertex-push,2265260,vertex-push-warp,13644000
rw 15,edge-list,1211990,struct-edge-list,1269360,vertex-pull,1627700,vertex-pull-nodiv,1221180,vertex-pull-warp,8351320,vertex-pull-warp-nodiv,6667950,vertex-push,1219940,vertex-push-warp,6936650
rw 05,edge-list,618384,struct-edge-list,564046,vertex-pull,770032,vertex-pull-nodiv,623859,vertex-pull-warp,3586710,vertex-pull-warp-nodiv,2718860,vertex-push,652179,vertex-push-warp,2767750
,,,,,,,,,,,,,,,,
com-youtube.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,31549700,struct-edge-list,31968900,vertex-pull,732849000,vertex-pull-nodiv,304341000,vertex-pull-warp,212223000,vertex-pull-warp-nodiv,157115000,vertex-push,420248000,vertex-push-warp,166135000
ff 50,edge-list,16934200,struct-edge-list,17239500,vertex-pull,584037000,vertex-pull-nodiv,237990000,vertex-pull-warp,113084000,vertex-pull-warp-nodiv,82814100,vertex-push,332349000,vertex-push-warp,87619300
ff 30,edge-list,10209700,struct-edge-list,10428700,vertex-pull,520834000,vertex-pull-nodiv,206828000,vertex-pull-warp,66232200,vertex-pull-warp-nodiv,48613700,vertex-push,295754000,vertex-push-warp,51736700
ff 15,edge-list,5781940,struct-edge-list,5903900,vertex-pull,500682000,vertex-pull-nodiv,199068000,vertex-pull-warp,56443800,vertex-pull-warp-nodiv,25345400,vertex-push,281732000,vertex-push-warp,28427000
ff 05,edge-list,2728090,struct-edge-list,2780780,vertex-pull,417969000,vertex-pull-nodiv,162688000,vertex-pull-warp,44305200,vertex-pull-warp-nodiv,16749600,vertex-push,232960000,vertex-push-warp,21264700
re 50,edge-list,12203800,struct-edge-list,12428200,vertex-pull,239215000,vertex-pull-nodiv,96402300,vertex-pull-warp,100662000,vertex-pull-warp-nodiv,78115300,vertex-push,130649000,vertex-push-warp,81401100
re 30,edge-list,6744810,struct-edge-list,6914760,vertex-pull,105320000,vertex-pull-nodiv,44040900,vertex-pull-warp,57973900,vertex-pull-warp-nodiv,45651800,vertex-push,59700000,vertex-push-warp,47529700
re 15,edge-list,3500490,struct-edge-list,3559480,vertex-pull,39627600,vertex-pull-nodiv,17549200,vertex-pull-warp,29135000,vertex-pull-warp-nodiv,22955100,vertex-push,23406200,vertex-push-warp,23958000
re 05,edge-list,1533080,struct-edge-list,1515480,vertex-pull,10841800,vertex-pull-nodiv,5045560,vertex-pull-warp,11305000,vertex-pull-warp-nodiv,8802360,vertex-push,6630670,vertex-push-warp,9065910
rw 50,edge-list,12542600,struct-edge-list,12743700,vertex-pull,247305000,vertex-pull-nodiv,100857000,vertex-pull-warp,100782000,vertex-pull-warp-nodiv,78171900,vertex-push,136647000,vertex-push-warp,81551700
rw 30,edge-list,7191980,struct-edge-list,7346110,vertex-pull,118330000,vertex-pull-nodiv,49510100,vertex-pull-warp,58835500,vertex-pull-warp-nodiv,45725300,vertex-push,67373100,vertex-push-warp,47669000
rw 15,edge-list,3708840,struct-edge-list,3701030,vertex-pull,51462200,vertex-pull-nodiv,22194300,vertex-pull-warp,29392200,vertex-pull-warp-nodiv,23005900,vertex-push,30138600,vertex-push-warp,24082300
rw 05,edge-list,1566050,struct-edge-list,1654560,vertex-pull,14772300,vertex-pull-nodiv,6574050,vertex-pull-warp,11339900,vertex-pull-warp-nodiv,8815340,vertex-push,8820080,vertex-push-warp,9068000
,,,,,,,,,,,,,,,,
contiguous-usa.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,467988,struct-edge-list,428841,vertex-pull,563971,vertex-pull-nodiv,460377,vertex-pull-warp,2589790,vertex-pull-warp-nodiv,1826820,vertex-push,488906,vertex-push-warp,1919300
ff 50,edge-list,469731,struct-edge-list,429330,vertex-pull,537536,vertex-pull-nodiv,449488,vertex-pull-warp,2220170,vertex-pull-warp-nodiv,1603340,vertex-push,473519,vertex-push-warp,1675110
ff 30,edge-list,470657,struct-edge-list,430090,vertex-pull,538630,vertex-pull-nodiv,448536,vertex-pull-warp,1618690,vertex-pull-warp-nodiv,1243420,vertex-push,472320,vertex-push-warp,1285990
ff 15,edge-list,479975,struct-edge-list,428669,vertex-pull,489282,vertex-pull-nodiv,430295,vertex-pull-warp,1139740,vertex-pull-warp-nodiv,956737,vertex-push,445373,vertex-push-warp,974450
ff 05,edge-list,480227,struct-edge-list,428922,vertex-pull,440224,vertex-pull-nodiv,411649,vertex-pull-warp,901106,vertex-pull-warp-nodiv,812262,vertex-push,418012,vertex-push-warp,820192
re 50,edge-list,400616,struct-edge-list,431069,vertex-pull,418048,vertex-pull-nodiv,403358,vertex-pull-warp,2160880,vertex-pull-warp-nodiv,1566600,vertex-push,405607,vertex-push-warp,1633210
re 30,edge-list,454454,struct-edge-list,431198,vertex-pull,417903,vertex-pull-nodiv,401540,vertex-pull-warp,1558950,vertex-pull-warp-nodiv,1207090,vertex-push,404572,vertex-push-warp,1246870
re 15,edge-list,460394,struct-edge-list,429101,vertex-pull,393804,vertex-pull-nodiv,393795,vertex-pull-warp,1138290,vertex-pull-warp-nodiv,956610,vertex-push,390696,vertex-push-warp,974649
re 05,edge-list,470013,struct-edge-list,429703,vertex-pull,392733,vertex-pull-nodiv,393585,vertex-pull-warp,900847,vertex-pull-warp-nodiv,812599,vertex-push,391488,vertex-push-warp,817473
rw 50,edge-list,440408,struct-edge-list,430695,vertex-pull,491470,vertex-pull-nodiv,430630,vertex-pull-warp,2161190,vertex-pull-warp-nodiv,1565750,vertex-push,445885,vertex-push-warp,1635890
rw 30,edge-list,441055,struct-edge-list,428993,vertex-pull,483484,vertex-pull-nodiv,430404,vertex-pull-warp,1559200,vertex-pull-warp-nodiv,1206880,vertex-push,446362,vertex-push-warp,1247070
rw 15,edge-list,447316,struct-edge-list,429235,vertex-pull,440876,vertex-pull-nodiv,410325,vertex-pull-warp,1139340,vertex-pull-warp-nodiv,956046,vertex-push,418593,vertex-push-warp,974545
rw 05,edge-list,451934,struct-edge-list,429185,vertex-pull,393676,vertex-pull-nodiv,393716,vertex-pull-warp,900600,vertex-pull-warp-nodiv,812447,vertex-push,391176,vertex-push-warp,818688
,,,,,,,,,,,,,,,,
dblp_coauthor.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,43333300,struct-edge-list,43753200,vertex-pull,159249000,vertex-pull-nodiv,53529600,vertex-pull-warp,233743000,vertex-pull-warp-nodiv,175280000,vertex-push,64138700,vertex-push-warp,184278000
ff 50,edge-list,19819600,struct-edge-list,20110300,vertex-pull,71989700,vertex-pull-nodiv,25497300,vertex-pull-warp,119252000,vertex-pull-warp-nodiv,89983300,vertex-push,29090500,vertex-push-warp,94829400
ff 30,edge-list,10977900,struct-edge-list,11157300,vertex-pull,37913500,vertex-pull-nodiv,19466100,vertex-pull-warp,68818400,vertex-pull-warp-nodiv,52875100,vertex-push,23488100,vertex-push-warp,55466000
ff 15,edge-list,5253270,struct-edge-list,5332620,vertex-pull,30388300,vertex-pull-nodiv,14334100,vertex-pull-warp,35530200,vertex-pull-warp-nodiv,26779900,vertex-push,18977700,vertex-push-warp,28342300
ff 05,edge-list,2071740,struct-edge-list,2181930,vertex-pull,27304200,vertex-pull-nodiv,11483700,vertex-pull-warp,14743700,vertex-pull-warp-nodiv,10043500,vertex-push,16226700,vertex-push-warp,10758800
re 50,edge-list,12367700,struct-edge-list,12561900,vertex-pull,26268500,vertex-pull-nodiv,14660100,vertex-pull-warp,110387000,vertex-pull-warp-nodiv,87592300,vertex-push,14490000,vertex-push-warp,90838300
re 30,edge-list,6855720,struct-edge-list,6967860,vertex-pull,11814500,vertex-pull-nodiv,7910030,vertex-pull-warp,65129200,vertex-pull-warp-nodiv,51786300,vertex-push,7583840,vertex-push-warp,53837400
re 15,edge-list,3468030,struct-edge-list,3506320,vertex-pull,4788090,vertex-pull-nodiv,3913330,vertex-pull-warp,32687400,vertex-pull-warp-nodiv,25984300,vertex-push,3632870,vertex-push-warp,27080200
re 05,edge-list,1612440,struct-edge-list,1600590,vertex-pull,1921740,vertex-pull-nodiv,1524360,vertex-pull-warp,11684200,vertex-pull-warp-nodiv,9079380,vertex-push,1649700,vertex-push-warp,9487930
rw 50,edge-list,13541800,struct-edge-list,13778100,vertex-pull,31741700,vertex-pull-nodiv,15850700,vertex-pull-warp,110397000,vertex-pull-warp-nodiv,87616500,vertex-push,16187000,vertex-push-warp,90847400
rw 30,edge-list,7632470,struct-edge-list,7758810,vertex-pull,14618600,vertex-pull-nodiv,8549680,vertex-pull-warp,65186100,vertex-pull-warp-nodiv,51789700,vertex-push,8545960,vertex-push-warp,53844200
rw 15,edge-list,3836840,struct-edge-list,3913080,vertex-pull,6159400,vertex-pull-nodiv,4139540,vertex-pull-warp,32670300,vertex-pull-warp-nodiv,25988000,vertex-push,4087750,vertex-push-warp,27075200
rw 05,edge-list,1714010,struct-edge-list,1698060,vertex-pull,2306730,vertex-pull-nodiv,1611240,vertex-pull-warp,11701900,vertex-pull-warp-nodiv,9093080,vertex-push,1788300,vertex-push-warp,9442370
,,,,,,,,,,,,,,,,
digg-friends.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,8355450,struct-edge-list,8504930,vertex-pull,304468000,vertex-pull-nodiv,123293000,vertex-pull-warp,55363800,vertex-pull-warp-nodiv,41467800,vertex-push,33228100,vertex-push-warp,45392300
ff 50,edge-list,4719160,struct-edge-list,4773650,vertex-pull,67360000,vertex-pull-nodiv,28556800,vertex-pull-warp,30381700,vertex-pull-warp-nodiv,22245900,vertex-push,19200900,vertex-push-warp,24624300
ff 30,edge-list,2956920,struct-edge-list,3008670,vertex-pull,25804200,vertex-pull-nodiv,11563000,vertex-pull-warp,20660100,vertex-pull-warp-nodiv,14401900,vertex-push,12234400,vertex-push-warp,16810000
ff 15,edge-list,1393920,struct-edge-list,1411170,vertex-pull,7945810,vertex-pull-nodiv,3734110,vertex-pull-warp,8456440,vertex-pull-warp-nodiv,6251280,vertex-push,10206600,vertex-push-warp,8738010
ff 05,edge-list,772862,struct-edge-list,718494,vertex-pull,4521260,vertex-pull-nodiv,2026100,vertex-pull-warp,5351710,vertex-pull-warp-nodiv,3179440,vertex-push,9416260,vertex-push-warp,5352380
