bfs,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
ff 50,edge-list,5492470,rev-edge-list,5501930,vertex-pull,3802490,vertex-push,28192500,vertex-push-warp,5876350
ff 30,edge-list,2548120,rev-edge-list,2584720,vertex-pull,3373510,vertex-push,26406300,vertex-push-warp,4166250
ff 15,edge-list,598805,rev-edge-list,603470,vertex-pull,292649,vertex-push,20520500,vertex-push-warp,2011860
ff 05,edge-list,281048,rev-edge-list,282120,vertex-pull,193422,vertex-push,3604340,vertex-push-warp,1045840
re 50,edge-list,12612000,rev-edge-list,12560000,vertex-pull,9591800,vertex-push,11916700,vertex-push-warp,26881500
re 30,edge-list,6034360,rev-edge-list,5954130,vertex-pull,6985940,vertex-push,7050960,vertex-push-warp,18168500
re 15,edge-list,2462970,rev-edge-list,2551570,vertex-pull,4000130,vertex-push,3429720,vertex-push-warp,9032260
re 05,edge-list,123467,rev-edge-list,133504,vertex-pull,305838,vertex-push,115673,vertex-push-warp,368438
rw 50,edge-list,9386440,rev-edge-list,9367290,vertex-pull,7297140,vertex-push,10730400,vertex-push-warp,18686300
rw 30,edge-list,7550310,rev-edge-list,7544890,vertex-pull,5956630,vertex-push,8353920,vertex-push-warp,18375400
rw 15,edge-list,5226580,rev-edge-list,5269510,vertex-pull,3564900,vertex-push,4824970,vertex-push-warp,11074600
rw 05,edge-list,2317750,rev-edge-list,2271540,vertex-pull,2637780,vertex-push,2946030,vertex-push-warp,6582620
,,,,,,,,,,
moreno_bison.edges,1,,2,,3,,4,,5,
graph,edge-list,166258,rev-edge-list,165349,vertex-pull,166760,vertex-push,247619,vertex-push-warp,497438
ff 50,edge-list,112249,rev-edge-list,110502,vertex-pull,107099,vertex-push,130867,vertex-push-warp,251704
ff 30,edge-list,112069,rev-edge-list,110092,vertex-pull,107328,vertex-push,122254,vertex-push-warp,225784
ff 15,edge-list,112463,rev-edge-list,110196,vertex-pull,107142,vertex-push,116184,vertex-push-warp,199358
ff 05,edge-list,112077,rev-edge-list,110264,vertex-pull,107135,vertex-push,111953,vertex-push-warp,186364
re 50,edge-list,218458,rev-edge-list,215684,vertex-pull,217016,vertex-push,215481,vertex-push-warp,432296
re 30,edge-list,111143,rev-edge-list,110211,vertex-pull,112547,vertex-push,111811,vertex-push-warp,203544
re 15,edge-list,111870,rev-edge-list,109814,vertex-pull,110563,vertex-push,109890,vertex-push-warp,186718
re 05,edge-list,112221,rev-edge-list,109833,vertex-pull,107102,vertex-push,109887,vertex-push-warp,179837
rw 50,edge-list,438150,rev-edge-list,426858,vertex-pull,425314,vertex-push,431603,vertex-push-warp,865871
rw 30,edge-list,165436,rev-edge-list,162304,vertex-pull,162193,vertex-push,162043,vertex-push-warp,297317
rw 15,edge-list,220421,rev-edge-list,215717,vertex-pull,209569,vertex-push,214397,vertex-push-warp,365345
rw 05,edge-list,111876,rev-edge-list,110251,vertex-pull,107088,vertex-push,109831,vertex-push-warp,178285
,,,,,,,,,,
munmun_twitterex_ut.edges,1,,2,,3,,4,,5,
graph,edge-list,65267500,rev-edge-list,64868700,vertex-pull,52399300,vertex-push,85873200,vertex-push-warp,101425000
ff 50,edge-list,13935700,rev-edge-list,13856200,vertex-pull,23088500,vertex-push,52211700,vertex-push-warp,29484000
ff 30,edge-list,9397740,rev-edge-list,9337120,vertex-pull,4610230,vertex-push,49369100,vertex-push-warp,17889200
ff 15,edge-list,2140700,rev-edge-list,2138680,vertex-pull,3519480,vertex-push,35018500,vertex-push-warp,8078080
ff 05,edge-list,657190,rev-edge-list,643714,vertex-pull,882384,vertex-push,22226700,vertex-push-warp,2710940
re 50,edge-list,16602500,rev-edge-list,16433700,vertex-pull,20727800,vertex-push,23240200,vertex-push-warp,67636600
re 30,edge-list,8032120,rev-edge-list,8062390,vertex-pull,9751380,vertex-push,11142100,vertex-push-warp,43183600
re 15,edge-list,5012890,rev-edge-list,4941310,vertex-pull,8859140,vertex-push,8239590,vertex-push-warp,36504900
re 05,edge-list,237823,rev-edge-list,219170,vertex-pull,572302,vertex-push,263569,vertex-push-warp,1322640
rw 50,edge-list,20493300,rev-edge-list,20245700,vertex-pull,18346200,vertex-push,20262300,vertex-push-warp,68760500
rw 30,edge-list,11812400,rev-edge-list,11711000,vertex-pull,11866900,vertex-push,12762800,vertex-push-warp,46599900
rw 15,edge-list,8121320,rev-edge-list,8110030,vertex-pull,9503580,vertex-push,8647080,vertex-push-warp,33938500
rw 05,edge-list,3477610,rev-edge-list,3683600,vertex-pull,5114730,vertex-push,4088540,vertex-push-warp,16326800
,,,,,,,,,,
orkut-links.edges,1,,2,,3,,4,,5,
graph,edge-list,58931,rev-edge-list,58379,vertex-pull,56869,vertex-push,59658,vertex-push-warp,97810
ff 50,edge-list,58673,rev-edge-list,58414,vertex-pull,56626,vertex-push,60029,vertex-push-warp,97675
ff 30,edge-list,58755,rev-edge-list,58265,vertex-pull,56716,vertex-push,59320,vertex-push-warp,98519
ff 15,edge-list,58836,rev-edge-list,58860,vertex-pull,57208,vertex-push,59607,vertex-push-warp,98268
ff 05,edge-list,58842,rev-edge-list,58302,vertex-pull,57017,vertex-push,59502,vertex-push-warp,98585
re 50,edge-list,58697,rev-edge-list,58885,vertex-pull,56611,vertex-push,59278,vertex-push-warp,96650
re 30,edge-list,58921,rev-edge-list,59118,vertex-pull,56485,vertex-push,59515,vertex-push-warp,96740
re 15,edge-list,58644,rev-edge-list,58662,vertex-pull,56327,vertex-push,59410,vertex-push-warp,96697
re 05,edge-list,58512,rev-edge-list,58773,vertex-pull,57103,vertex-push,59546,vertex-push-warp,97546
,,,,,,,,,,
p2p-Gnutella31.edges,1,,2,,3,,4,,5,
graph,edge-list,8376100,rev-edge-list,8391110,vertex-pull,4709660,vertex-push,5463970,vertex-push-warp,22804900
ff 50,edge-list,1997020,rev-edge-list,1923710,vertex-pull,1307430,vertex-push,1496060,vertex-push-warp,6404430
ff 30,edge-list,910787,rev-edge-list,895804,vertex-pull,791362,vertex-push,979128,vertex-push-warp,3624810
ff 15,edge-list,511832,rev-edge-list,526330,vertex-pull,548855,vertex-push,720358,vertex-push-warp,2358500
ff 05,edge-list,420366,rev-edge-list,434412,vertex-pull,454657,vertex-push,582549,vertex-push-warp,1835170
re 50,edge-list,278663,rev-edge-list,281390,vertex-pull,287520,vertex-push,257785,vertex-push-warp,1276210
re 30,edge-list,134704,rev-edge-list,135198,vertex-pull,157033,vertex-push,139238,vertex-push-warp,596326
re 15,edge-list,182447,rev-edge-list,181958,vertex-pull,185684,vertex-push,170408,vertex-push-warp,566464
re 05,edge-list,119266,rev-edge-list,122031,vertex-pull,117747,vertex-push,110101,vertex-push-warp,314897
rw 50,edge-list,3543440,rev-edge-list,3393470,vertex-pull,3764200,vertex-push,3350640,vertex-push-warp,16268800
rw 30,edge-list,1038070,rev-edge-list,1049750,vertex-pull,1151190,vertex-push,1082910,vertex-push-warp,4707200
rw 15,edge-list,178597,rev-edge-list,180524,vertex-pull,187610,vertex-push,170713,vertex-push-warp,559766
rw 05,edge-list,172558,rev-edge-list,173811,vertex-pull,174100,vertex-push,162232,vertex-push-warp,463194
,,,,,,,,,,
petster-carnivore.edges,1,,2,,3,,4,,5,
graph,edge-list,483121000,rev-edge-list,479105000,vertex-pull,122484000,vertex-push,343002000,vertex-push-warp,132436000
ff 50,edge-list,89628000,rev-edge-list,88797500,vertex-pull,70744100,vertex-push,265876000,vertex-push-warp,59498200
ff 30,edge-list,83260300,rev-edge-list,82583800,vertex-pull,91818000,vertex-push,315331000,vertex-push-warp,44460200
ff 15,edge-list,12008000,rev-edge-list,12000400,vertex-pull,54698800,vertex-push,213041000,vertex-push-warp,32793200
ff 05,edge-list,549914,rev-edge-list,526675,vertex-pull,286360,vertex-push,58841300,vertex-push-warp,3014400
re 50,edge-list,39976200,rev-edge-list,39371100,vertex-pull,23628600,vertex-push,41365400,vertex-push-warp,69570700
re 30,edge-list,15113600,rev-edge-list,14825900,vertex-pull,14681600,vertex-push,17833200,vertex-push-warp,37978100
re 15,edge-list,4940190,rev-edge-list,4909380,vertex-pull,5735900,vertex-push,5262430,vertex-push-warp,14278500
re 05,edge-list,3734440,rev-edge-list,3690030,vertex-pull,6662210,vertex-push,3985280,vertex-push-warp,14780400
rw 50,edge-list,43323500,rev-edge-list,42504600,vertex-pull,27495800,vertex-push,36971300,vertex-push-warp,74211300
rw 30,edge-list,23135600,rev-edge-list,22593000,vertex-pull,16539900,vertex-push,21662200,vertex-push-warp,50375700
rw 15,edge-list,7252490,rev-edge-list,7100400,vertex-pull,10261500,vertex-push,5579510,vertex-push-warp,18069300
rw 05,edge-list,387028,rev-edge-list,383887,vertex-pull,478095,vertex-push,169635,vertex-push-warp,842876
,,,,,,,,,,
petster-friendships-cat.edges,1,,2,,3,,4,,5,
graph,edge-list,118064000,rev-edge-list,116949000,vertex-pull,58586300,vertex-push,271584000,vertex-push-warp,69589200
ff 50,edge-list,1455660,rev-edge-list,1491370,vertex-pull,513714,vertex-push,99008400,vertex-push-warp,9495450
ff 30,edge-list,794657,rev-edge-list,800423,vertex-pull,315741,vertex-push,59369500,vertex-push-warp,4602800
ff 15,edge-list,343636,rev-edge-list,353475,vertex-pull,220847,vertex-push,40150900,vertex-push-warp,2377740
ff 05,edge-list,221622,rev-edge-list,217629,vertex-pull,170980,vertex-push,13192100,vertex-push-warp,1174660
re 50,edge-list,7275800,rev-edge-list,7152890,vertex-pull,6936680,vertex-push,13439400,vertex-push-warp,13318100
re 30,edge-list,3046150,rev-edge-list,2965770,vertex-pull,3411780,vertex-push,5617440,vertex-push-warp,6793540
re 15,edge-list,2315890,rev-edge-list,2172850,vertex-pull,2942930,vertex-push,3764380,vertex-push-warp,4808030
re 05,edge-list,1911880,rev-edge-list,2131610,vertex-pull,4061900,vertex-push,3564950,vertex-push-warp,5980500
rw 50,edge-list,6859130,rev-edge-list,6735540,vertex-pull,8494420,vertex-push,21272000,vertex-push-warp,11122900
rw 30,edge-list,4087750,rev-edge-list,4019720,vertex-pull,5245240,vertex-push,8681040,vertex-push-warp,7489720
rw 15,edge-list,2518000,rev-edge-list,2434560,vertex-pull,2870620,vertex-push,4176180,vertex-push-warp,4381320
rw 05,edge-list,207751,rev-edge-list,207886,vertex-pull,709202,vertex-push,170778,vertex-push-warp,516905
,,,,,,,,,,
petster-friendships-dog.edges,1,,2,,3,,4,,5,
graph,edge-list,210913000,rev-edge-list,209102000,vertex-pull,57612500,vertex-push,167008000,vertex-push-warp,54337200
ff 50,edge-list,14006800,rev-edge-list,13873800,vertex-pull,34868500,vertex-push,108235000,vertex-push-warp,17149600
ff 30,edge-list,6133980,rev-edge-list,6094240,vertex-pull,34114000,vertex-push,107799000,vertex-push-warp,20052700
ff 15,edge-list,2017940,rev-edge-list,2011500,vertex-pull,6708150,vertex-push,55790800,vertex-push-warp,7830190
ff 05,edge-list,340319,rev-edge-list,334267,vertex-pull,215060,vertex-push,35568800,vertex-push-warp,2312560
re 50,edge-list,2849620,rev-edge-list,2801100,vertex-pull,5100260,vertex-push,989704,vertex-push-warp,5291750
re 30,edge-list,8850030,rev-edge-list,8776290,vertex-pull,5660620,vertex-push,9988270,vertex-push-warp,23438900
re 15,edge-list,4348800,rev-edge-list,4302520,vertex-pull,4146950,vertex-push,4141500,vertex-push-warp,14350400
re 05,edge-list,619490,rev-edge-list,569332,vertex-pull,1040010,vertex-push,507443,vertex-push-warp,2064780
rw 50,edge-list,23346700,rev-edge-list,23104100,vertex-pull,21360000,vertex-push,22761100,vertex-push-warp,38352300
rw 30,edge-list,12777200,rev-edge-list,12673100,vertex-pull,7209790,vertex-push,10285000,vertex-push-warp,27033900
rw 15,edge-list,6123140,rev-edge-list,6051930,vertex-pull,4656330,vertex-push,5596450,vertex-push-warp,14536600
rw 05,edge-list,3815390,rev-edge-list,3753790,vertex-pull,2715340,vertex-push,2902320,vertex-push-warp,7795100
,,,,,,,,,,
prosper-loans.edges,1,,2,,3,,4,,5,
graph,edge-list,15560800,rev-edge-list,15349000,vertex-pull,4378150,vertex-push,680222,vertex-push-warp,3552130
ff 50,edge-list,2039250,rev-edge-list,1998060,vertex-pull,607497,vertex-push,252007,vertex-push-warp,1205590
ff 30,edge-list,360746,rev-edge-list,353083,vertex-pull,185818,vertex-push,157867,vertex-push-warp,691465
ff 15,edge-list,207027,rev-edge-list,225229,vertex-pull,197522,vertex-push,183030,vertex-push-warp,631270
ff 05,edge-list,110989,rev-edge-list,109649,vertex-pull,117875,vertex-push,116107,vertex-push-warp,316487
re 50,edge-list,554754,rev-edge-list,519889,vertex-pull,369246,vertex-push,367845,vertex-push-warp,1820960
re 30,edge-list,160609,rev-edge-list,154351,vertex-pull,175637,vertex-push,173354,vertex-push-warp,700231
re 15,edge-list,129829,rev-edge-list,112951,vertex-pull,137566,vertex-push,121791,vertex-push-warp,428990
re 05,edge-list,108571,rev-edge-list,116161,vertex-pull,122461,vertex-push,112317,vertex-push-warp,320504
rw 50,edge-list,208451,rev-edge-list,196442,vertex-pull,247433,vertex-push,250281,vertex-push-warp,1211570
rw 30,edge-list,152403,rev-edge-list,145895,vertex-pull,175045,vertex-push,153820,vertex-push-warp,697773
rw 15,edge-list,121177,rev-edge-list,112951,vertex-pull,136665,vertex-push,122641,vertex-push-warp,424177
rw 05,edge-list,114996,rev-edge-list,106636,vertex-pull,121364,vertex-push,110675,vertex-push-warp,316877
,,,,,,,,,,
radoslaw_email.edges,1,,2,,3,,4,,5,
graph,edge-list,174482,rev-edge-list,166727,vertex-pull,178591,vertex-push,669119,vertex-push-warp,662672
ff 50,edge-list,114575,rev-edge-list,106815,vertex-pull,111722,vertex-push,265810,vertex-push-warp,386683
ff 30,edge-list,114153,rev-edge-list,106819,vertex-pull,111283,vertex-push,204258,vertex-push-warp,380906
ff 15,edge-list,113779,rev-edge-list,106391,vertex-pull,111190,vertex-push,156922,vertex-push-warp,345004
ff 05,edge-list,118133,rev-edge-list,105996,vertex-pull,111925,vertex-push,125475,vertex-push-warp,235895
re 50,edge-list,113325,rev-edge-list,106275,vertex-pull,117532,vertex-push,109612,vertex-push-warp,285973
re 30,edge-list,222815,rev-edge-list,206298,vertex-pull,226022,vertex-push,217495,vertex-push-warp,568518
re 15,edge-list,113446,rev-edge-list,106092,vertex-pull,116106,vertex-push,109876,vertex-push-warp,263145
re 05,edge-list,113028,rev-edge-list,112900,vertex-pull,114080,vertex-push,110196,vertex-push-warp,203095
rw 50,edge-list,552429,rev-edge-list,511024,vertex-pull,548219,vertex-push,565367,vertex-push-warp,1556500
rw 30,edge-list,718699,rev-edge-list,663957,vertex-pull,700298,vertex-push,706077,vertex-push-warp,1881900
rw 15,edge-list,332764,rev-edge-list,308709,vertex-pull,334957,vertex-push,327401,vertex-push-warp,816950
rw 05,edge-list,331522,rev-edge-list,306383,vertex-pull,328216,vertex-push,318134,vertex-push-warp,600239
,,,,,,,,,,
slashdot-threads.edges,1,,2,,3,,4,,5,
graph,edge-list,3126490,rev-edge-list,3117410,vertex-pull,7898650,vertex-push,2545800,vertex-push-warp,8292870
ff 50,edge-list,2284790,rev-edge-list,2317730,vertex-pull,3540060,vertex-push,1841560,vertex-push-warp,4220720
ff 30,edge-list,2123050,rev-edge-list,2022490,vertex-pull,3176950,vertex-push,1707180,vertex-push-warp,3089000
ff 15,edge-list,462498,rev-edge-list,491009,vertex-pull,883015,vertex-push,1113860,vertex-push-warp,1610600
ff 05,edge-list,449348,rev-edge-list,417376,vertex-pull,529483,vertex-push,1619370,vertex-push-warp,1842070
re 50,edge-list,1389620,rev-edge-list,1384030,vertex-pull,3274350,vertex-push,1629140,vertex-push-warp,5182420
re 30,edge-list,1396010,rev-edge-list,1393490,vertex-pull,3213700,vertex-push,1579090,vertex-push-warp,4734970
re 15,edge-list,125988,rev-edge-list,116506,vertex-pull,358153,vertex-push,112161,vertex-push-warp,347555
re 05,edge-list,123832,rev-edge-list,110754,vertex-pull,157937,vertex-push,114778,vertex-push-warp,301438
rw 50,edge-list,1558920,rev-edge-list,1562020,vertex-pull,4617090,vertex-push,1811460,vertex-push-warp,5171920
rw 30,edge-list,1202780,rev-edge-list,1191600,vertex-pull,2763400,vertex-push,1332830,vertex-push-warp,3643410
rw 15,edge-list,1343720,rev-edge-list,1376000,vertex-pull,2776730,vertex-push,1531880,vertex-push-warp,4318800
rw 05,edge-list,583153,rev-edge-list,602260,vertex-pull,1075430,vertex-push,528409,vertex-push-warp,1447380
,,,,,,,,,,
slashdot-zoo.edges,1,,2,,3,,4,,5,
graph,edge-list,8815270,rev-edge-list,8825840,vertex-pull,7511240,vertex-push,5104530,vertex-push-warp,11828700
ff 50,edge-list,2493200,rev-edge-list,2516490,vertex-pull,2032220,vertex-push,2198480,vertex-push-warp,3962700
ff 30,edge-list,1062380,rev-edge-list,1072650,vertex-pull,1054580,vertex-push,1836760,vertex-push-warp,2316830
ff 15,edge-list,440144,rev-edge-list,439474,vertex-pull,606530,vertex-push,1426650,vertex-push-warp,1435670
ff 05,edge-list,319184,rev-edge-list,316244,vertex-pull,355603,vertex-push,1389920,vertex-push-warp,1126300
re 50,edge-list,2814270,rev-edge-list,2909050,vertex-pull,3455100,vertex-push,2464720,vertex-push-warp,8697160
re 30,edge-list,183022,rev-edge-list,189729,vertex-pull,462190,vertex-push,146069,vertex-push-warp,636918
re 15,edge-list,123059,rev-edge-list,130799,vertex-pull,244868,vertex-push,117602,vertex-push-warp,384815
re 05,edge-list,112994,rev-edge-list,123922,vertex-pull,152360,vertex-push,110817,vertex-push-warp,312559
rw 50,edge-list,2757040,rev-edge-list,2730240,vertex-pull,3433460,vertex-push,2625470,vertex-push-warp,8728100
rw 30,edge-list,184289,rev-edge-list,182337,vertex-pull,604188,vertex-push,146616,vertex-push-warp,638657
rw 15,edge-list,1414040,rev-edge-list,1539670,vertex-pull,2957780,vertex-push,1731800,vertex-push-warp,5238680
rw 05,edge-list,160805,rev-edge-list,174258,vertex-pull,272201,vertex-push,163726,vertex-push-warp,465468
,,,,,,,,,,
soc-Epinions1.edges,1,,2,,3,,4,,5,
graph,edge-list,8688810,rev-edge-list,8633090,vertex-pull,3523690,vertex-push,8632070,vertex-push-warp,11499900
ff 50,edge-list,4007440,rev-edge-list,3976930,vertex-pull,1784100,vertex-push,5904860,vertex-push-warp,4657900
ff 30,edge-list,1723010,rev-edge-list,1744230,vertex-pull,975877,vertex-push,5127070,vertex-push-warp,2393490
ff 15,edge-list,711386,rev-edge-list,723825,vertex-pull,546961,vertex-push,3780350,vertex-push-warp,1417950
ff 05,edge-list,290885,rev-edge-list,309983,vertex-pull,320926,vertex-push,2068020,vertex-push-warp,1248410
re 50,edge-list,3637160,rev-edge-list,3586970,vertex-pull,1953230,vertex-push,3573900,vertex-push-warp,8222490
re 30,edge-list,1545570,rev-edge-list,1515620,vertex-pull,1784090,vertex-push,2134620,vertex-push-warp,5118590
re 15,edge-list,1290170,rev-edge-list,1169430,vertex-pull,1679140,vertex-push,1551260,vertex-push-warp,4120940
re 05,edge-list,113801,rev-edge-list,111486,vertex-pull,159913,vertex-push,110625,vertex-push-warp,302007
rw 50,edge-list,3145610,rev-edge-list,3071020,vertex-pull,1650540,vertex-push,2407090,vertex-push-warp,7153840
rw 30,edge-list,2146790,rev-edge-list,2107120,vertex-pull,1542390,vertex-push,1644380,vertex-push-warp,4580900
rw 15,edge-list,1138770,rev-edge-list,1035570,vertex-pull,1191550,vertex-push,1238230,vertex-push-warp,3460860
rw 05,edge-list,1237640,rev-edge-list,1088470,vertex-pull,1221110,vertex-push,1236000,vertex-push-warp,3431520
,,,,,,,,,,
soc-LiveJournal1.edges,1,,2,,3,,4,,5,
graph,edge-list,65028,rev-edge-list,58877,vertex-pull,56837,vertex-push,59637,vertex-push-warp,92317
ff 50,edge-list,64841,rev-edge-list,58848,vertex-pull,57252,vertex-push,59876,vertex-push-warp,92866
ff 30,edge-list,65648,rev-edge-list,58368,vertex-pull,56418,vertex-push,59641,vertex-push-warp,92494
ff 15,edge-list,65631,rev-edge-list,58352,vertex-pull,57036,vertex-push,59252,vertex-push-warp,92599
ff 05,edge-list,65481,rev-edge-list,58731,vertex-pull,56907,vertex-push,59621,vertex-push-warp,92458
re 50,edge-list,63963,rev-edge-list,59211,vertex-pull,56626,vertex-push,59700,vertex-push-warp,92648
re 30,edge-list,63690,rev-edge-list,58034,vertex-pull,56375,vertex-push,59238,vertex-push-warp,92492
re 15,edge-list,65408,rev-edge-list,58274,vertex-pull,56662,vertex-push,59367,vertex-push-warp,92497
re 05,edge-list,64747,rev-edge-list,58623,vertex-pull,56575,vertex-push,59904,vertex-push-warp,92708
,,,,,,,,,,
soc-pokec-relationships.edges,1,,2,,3,,4,,5,
graph,edge-list,613039000,rev-edge-list,611247000,vertex-pull,80649900,vertex-push,116053000,vertex-push-warp,269140000
ff 50,edge-list,53180700,rev-edge-list,53255800,vertex-pull,21000700,vertex-push,38163700,vertex-push-warp,73727900
ff 30,edge-list,16220400,rev-edge-list,16151000,vertex-pull,5956800,vertex-push,24772400,vertex-push-warp,37723800
ff 15,edge-list,5575680,rev-edge-list,5522180,vertex-pull,3126630,vertex-push,24098600,vertex-push-warp,19439700
ff 05,edge-list,1604300,rev-edge-list,1548550,vertex-pull,1120500,vertex-push,13290000,vertex-push-warp,7427480
re 50,edge-list,67807400,rev-edge-list,67773500,vertex-pull,53888500,vertex-push,69079300,vertex-push-warp,365730000
re 30,edge-list,1515420,rev-edge-list,1479420,vertex-pull,1824240,vertex-push,2148710,vertex-push-warp,11778100
re 15,edge-list,693552,rev-edge-list,689576,vertex-pull,966990,vertex-push,1098720,vertex-push-warp,5925360
re 05,edge-list,216955,rev-edge-list,214439,vertex-pull,371152,vertex-push,434014,vertex-push-warp,2234450
rw 50,edge-list,79103100,rev-edge-list,79416400,vertex-pull,46261200,vertex-push,59713500,vertex-push-warp,318389000
rw 30,edge-list,2263460,rev-edge-list,2231960,vertex-pull,1878270,vertex-push,2151300,vertex-push-warp,11768400
rw 15,edge-list,5596450,rev-edge-list,5477740,vertex-pull,5260220,vertex-push,5926540,vertex-push-warp,32511700
rw 05,edge-list,497983,rev-edge-list,491186,vertex-pull,555903,vertex-push,644718,vertex-push-warp,3331880
,,,,,,,,,,
topology.edges,1,,2,,3,,4,,5,
graph,edge-list,2926280,rev-edge-list,2965500,vertex-pull,3933800,vertex-push,8573690,vertex-push-warp,4431650
ff 50,edge-list,759754,rev-edge-list,723161,vertex-pull,2247730,vertex-push,5197550,vertex-push-warp,1906400
ff 30,edge-list,407315,rev-edge-list,401207,vertex-pull,2141950,vertex-push,4477440,vertex-push-warp,1698620
ff 15,edge-list,298208,rev-edge-list,299987,vertex-pull,2113680,vertex-push,4592130,vertex-push-warp,1586170
ff 05,edge-list,218400,rev-edge-list,217391,vertex-pull,1247880,vertex-push,2764940,vertex-push-warp,1130440
re 50,edge-list,2005300,rev-edge-list,2050940,vertex-pull,2194040,vertex-push,4208740,vertex-push-warp,3167030
re 30,edge-list,906143,rev-edge-list,896481,vertex-pull,1407540,vertex-push,2421370,vertex-push-warp,2381790
re 15,edge-list,616900,rev-edge-list,612296,vertex-pull,966109,vertex-push,1492860,vertex-push-warp,1795810
re 05,edge-list,733299,rev-edge-list,731869,vertex-pull,1020140,vertex-push,1047240,vertex-push-warp,2016330
rw 50,edge-list,1713970,rev-edge-list,1765880,vertex-pull,2605570,vertex-push,4896140,vertex-push-warp,2737830
rw 30,edge-list,945039,rev-edge-list,937149,vertex-pull,1988380,vertex-push,2808660,vertex-push-warp,2467340
rw 15,edge-list,871859,rev-edge-list,867645,vertex-pull,1750440,vertex-push,2116790,vertex-push-warp,2548440
rw 05,edge-list,1047320,rev-edge-list,1042480,vertex-pull,1454610,vertex-push,1480110,vertex-push-warp,3084740
,,,,,,,,,,
trec-wt10g.edges,1,,2,,3,,4,,5,
graph,edge-list,1234550000,rev-edge-list,1221620000,vertex-pull,571390000,vertex-push,644007000,vertex-push-warp,1919510000
ff 50,edge-list,357760000,rev-edge-list,354863000,vertex-pull,185106000,vertex-push,350176000,vertex-push-warp,585581000
ff 30,edge-list,15251700,rev-edge-list,15157600,vertex-pull,21105400,vertex-push,4238230,vertex-push-warp,23349300
ff 15,edge-list,10937200,rev-edge-list,10889000,vertex-pull,30665100,vertex-push,3230280,vertex-push-warp,17644400
ff 05,edge-list,5101170,rev-edge-list,5155640,vertex-pull,8789890,vertex-push,108705000,vertex-push-warp,11011500
re 50,edge-list,5218330,rev-edge-list,5146960,vertex-pull,5756410,vertex-push,5255720,vertex-push-warp,28911200
re 30,edge-list,2451710,rev-edge-list,2421490,vertex-pull,3103600,vertex-push,3190610,vertex-push-warp,17535200
re 15,edge-list,710456,rev-edge-list,703682,vertex-pull,1040980,vertex-push,1094070,vertex-push-warp,5914680
re 05,edge-list,325737,rev-edge-list,324901,vertex-pull,392876,vertex-push,434542,vertex-push-warp,2221040
rw 50,edge-list,41044400,rev-edge-list,40471500,vertex-pull,51376600,vertex-push,36852700,vertex-push-warp,183343000
rw 30,edge-list,4713710,rev-edge-list,4692820,vertex-pull,6662920,vertex-push,4240150,vertex-push-warp,23369800
rw 15,edge-list,1163020,rev-edge-list,1172980,vertex-pull,1620440,vertex-push,1109540,vertex-push-warp,5908790
rw 05,edge-list,1175700,rev-edge-list,1151140,vertex-pull,1618940,vertex-push,1276000,vertex-push-warp,6667400
,,,,,,,,,,
web-NotreDame.edges,1,,2,,3,,4,,5,
graph,edge-list,121338000,rev-edge-list,119278000,vertex-pull,98665200,vertex-push,71967000,vertex-push-warp,207307000
ff 50,edge-list,31999400,rev-edge-list,31447000,vertex-pull,83860100,vertex-push,24683900,vertex-push-warp,54804500
ff 30,edge-list,3604210,rev-edge-list,3563880,vertex-pull,9526240,vertex-push,12915600,vertex-push-warp,13568100
ff 15,edge-list,1423030,rev-edge-list,1419560,vertex-pull,1483880,vertex-push,10163100,vertex-push-warp,5727770
ff 05,edge-list,608735,rev-edge-list,603523,vertex-pull,1898840,vertex-push,6237690,vertex-push-warp,2385110
re 50,edge-list,15135800,rev-edge-list,14954400,vertex-pull,63203100,vertex-push,9304860,vertex-push-warp,49574200
re 30,edge-list,1564190,rev-edge-list,1575860,vertex-pull,6202490,vertex-push,1385350,vertex-push-warp,7209610
re 15,edge-list,228650,rev-edge-list,226309,vertex-pull,883390,vertex-push,253549,vertex-push-warp,1241780
re 05,edge-list,118806,rev-edge-list,131629,vertex-pull,253247,vertex-push,128725,vertex-push-warp,475054
rw 50,edge-list,26667200,rev-edge-list,26342700,vertex-pull,118449000,vertex-push,17601000,vertex-push-warp,73590800
rw 30,edge-list,8318090,rev-edge-list,8111940,vertex-pull,29330800,vertex-push,7070780,vertex-push-warp,29955300
rw 15,edge-list,3001980,rev-edge-list,2843830,vertex-pull,8987210,vertex-push,2510260,vertex-push-warp,10925100
rw 05,edge-list,808005,rev-edge-list,798398,vertex-pull,2179380,vertex-push,879716,vertex-push-warp,3337710
,,,,,,,,,,
wikiconflict.edges,1,,2,,3,,4,,5,
graph,edge-list,44555800,rev-edge-list,44189100,vertex-pull,13468300,vertex-push,62132700,vertex-push-warp,16030800
ff 50,edge-list,5209160,rev-edge-list,5195890,vertex-pull,10615800,vertex-push,46872500,vertex-push-warp,6534700
ff 30,edge-list,1097260,rev-edge-list,1119460,vertex-pull,313466,vertex-push,26213500,vertex-push-warp,3269970
ff 15,edge-list,522172,rev-edge-list,538269,vertex-pull,222724,vertex-push,16530100,vertex-push-warp,2450660
ff 05,edge-list,188952,rev-edge-list,185964,vertex-pull,193606,vertex-push,5477020,vertex-push-warp,1093680
re 50,edge-list,7142680,rev-edge-list,7183150,vertex-pull,5570580,vertex-push,8717120,vertex-push-warp,7742530
