pagerank,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
ff 50,edge-list,5882080,struct-edge-list,5674580,vertex-pull,297400000,vertex-pull-nodiv,106671000,vertex-pull-warp,29711600,vertex-pull-warp-nodiv,20902100,vertex-push,153952000,vertex-push-warp,16482500
ff 30,edge-list,3056040,struct-edge-list,2954520,vertex-pull,283235000,vertex-pull-nodiv,101247000,vertex-pull-warp,18799400,vertex-pull-warp-nodiv,13553700,vertex-push,146509000,vertex-push-warp,9785280
ff 15,edge-list,1375730,struct-edge-list,1284560,vertex-pull,273012000,vertex-pull-nodiv,95053700,vertex-pull-warp,18948600,vertex-pull-warp-nodiv,10090500,vertex-push,140148000,vertex-push-warp,9052650
ff 05,edge-list,687183,struct-edge-list,653066,vertex-pull,38160900,vertex-pull-nodiv,14091400,vertex-pull-warp,7898110,vertex-pull-warp-nodiv,4407670,vertex-push,20154700,vertex-push-warp,3948030
re 50,edge-list,3255440,struct-edge-list,3133460,vertex-pull,67546800,vertex-pull-nodiv,24771000,vertex-pull-warp,25066200,vertex-pull-warp-nodiv,18911700,vertex-push,35656900,vertex-push-warp,14021900
re 30,edge-list,1733620,struct-edge-list,1638120,vertex-pull,28353800,vertex-pull-nodiv,10540000,vertex-pull-warp,14283500,vertex-pull-warp-nodiv,11608900,vertex-push,14864900,vertex-push-warp,8024430
re 15,edge-list,855197,struct-edge-list,763850,vertex-pull,9930360,vertex-pull-nodiv,3871510,vertex-pull-warp,6953070,vertex-pull-warp-nodiv,6061480,vertex-push,5366880,vertex-push-warp,3475410
re 05,edge-list,557854,struct-edge-list,458187,vertex-pull,3094300,vertex-pull-nodiv,1353220,vertex-pull-warp,2915660,vertex-pull-warp-nodiv,2410550,vertex-push,1785730,vertex-push-warp,1792990
rw 50,edge-list,3324030,struct-edge-list,3187590,vertex-pull,76067800,vertex-pull-nodiv,27216800,vertex-pull-warp,24336900,vertex-pull-warp-nodiv,18809800,vertex-push,39801500,vertex-push-warp,13640300
rw 30,edge-list,1855320,struct-edge-list,1758100,vertex-pull,36623100,vertex-pull-nodiv,13506800,vertex-pull-warp,14476000,vertex-pull-warp-nodiv,11656600,vertex-push,19117000,vertex-push-warp,8208690
rw 15,edge-list,911688,struct-edge-list,825144,vertex-pull,15514900,vertex-pull-nodiv,5764290,vertex-pull-warp,6973810,vertex-pull-warp-nodiv,6050940,vertex-push,8234470,vertex-push-warp,3483950
rw 05,edge-list,522454,struct-edge-list,462065,vertex-pull,4810510,vertex-pull-nodiv,1946730,vertex-pull-warp,2985580,vertex-pull-warp-nodiv,2432840,vertex-push,2653360,vertex-push-warp,1819360
,,,,,,,,,,,,,,,,
moreno_bison.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,494562,struct-edge-list,422494,vertex-pull,998454,vertex-pull-nodiv,638458,vertex-pull-warp,2067070,vertex-pull-warp-nodiv,1834480,vertex-push,689096,vertex-push-warp,1490510
ff 50,edge-list,471092,struct-edge-list,412632,vertex-pull,417777,vertex-pull-nodiv,420806,vertex-pull-warp,1283160,vertex-pull-warp-nodiv,1218000,vertex-push,562187,vertex-push-warp,1063740
ff 30,edge-list,481918,struct-edge-list,413347,vertex-pull,421567,vertex-pull-nodiv,428163,vertex-pull-warp,1057970,vertex-pull-warp-nodiv,1039470,vertex-push,517715,vertex-push-warp,912681
ff 15,edge-list,480491,struct-edge-list,419562,vertex-pull,412405,vertex-pull-nodiv,417079,vertex-pull-warp,828834,vertex-pull-warp-nodiv,851770,vertex-push,456856,vertex-push-warp,780929
ff 05,edge-list,475095,struct-edge-list,418113,vertex-pull,415618,vertex-pull-nodiv,416545,vertex-pull-warp,717024,vertex-pull-warp-nodiv,756271,vertex-push,437561,vertex-push-warp,698269
re 50,edge-list,478326,struct-edge-list,413885,vertex-pull,442228,vertex-pull-nodiv,436272,vertex-pull-warp,1186390,vertex-pull-warp-nodiv,1180130,vertex-push,437651,vertex-push-warp,1046510
re 30,edge-list,472185,struct-edge-list,419238,vertex-pull,445902,vertex-pull-nodiv,433098,vertex-pull-warp,908468,vertex-pull-warp-nodiv,948130,vertex-push,436069,vertex-push-warp,878080
re 15,edge-list,492410,struct-edge-list,411109,vertex-pull,414741,vertex-pull-nodiv,418377,vertex-pull-warp,738140,vertex-pull-warp-nodiv,793952,vertex-push,415481,vertex-push-warp,733949
re 05,edge-list,468788,struct-edge-list,412062,vertex-pull,407929,vertex-pull-nodiv,426978,vertex-pull-warp,665380,vertex-pull-warp-nodiv,711878,vertex-push,423822,vertex-push-warp,671527
rw 50,edge-list,472878,struct-edge-list,410287,vertex-pull,464926,vertex-pull-nodiv,436816,vertex-pull-warp,1221280,vertex-pull-warp-nodiv,1192590,vertex-push,427686,vertex-push-warp,1038360
rw 30,edge-list,495391,struct-edge-list,414300,vertex-pull,419995,vertex-pull-nodiv,426386,vertex-pull-warp,967135,vertex-pull-warp-nodiv,974348,vertex-push,422620,vertex-push-warp,869513
rw 15,edge-list,471846,struct-edge-list,420925,vertex-pull,422041,vertex-pull-nodiv,423421,vertex-pull-warp,772896,vertex-pull-warp-nodiv,806215,vertex-push,423431,vertex-push-warp,740553
rw 05,edge-list,485104,struct-edge-list,411699,vertex-pull,412447,vertex-pull-nodiv,416063,vertex-pull-warp,656824,vertex-pull-warp-nodiv,715574,vertex-push,414845,vertex-push-warp,665662
,,,,,,,,,,,,,,,,
munmun_twitterex_ut.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,29440900,struct-edge-list,28786500,vertex-pull,542963000,vertex-pull-nodiv,197089000,vertex-pull-warp,195974000,vertex-pull-warp-nodiv,141621000,vertex-push,286879000,vertex-push-warp,106183000
ff 50,edge-list,11872100,struct-edge-list,11611900,vertex-pull,277091000,vertex-pull-nodiv,100970000,vertex-pull-warp,90125100,vertex-pull-warp-nodiv,67920500,vertex-push,208641000,vertex-push-warp,54876800
ff 30,edge-list,7642000,struct-edge-list,7459030,vertex-pull,215332000,vertex-pull-nodiv,76338600,vertex-pull-warp,51709300,vertex-pull-warp-nodiv,40458900,vertex-push,189401000,vertex-push-warp,39471500
ff 15,edge-list,2415750,struct-edge-list,2332260,vertex-pull,208850000,vertex-pull-nodiv,74117100,vertex-pull-warp,26808300,vertex-pull-warp-nodiv,21176500,vertex-push,154592000,vertex-push-warp,15199200
ff 05,edge-list,999939,struct-edge-list,905913,vertex-pull,22995300,vertex-pull-nodiv,8511680,vertex-pull-warp,9644690,vertex-pull-warp-nodiv,7420020,vertex-push,152517000,vertex-push-warp,9808780
re 50,edge-list,7707870,struct-edge-list,7545240,vertex-pull,100326000,vertex-pull-nodiv,36517500,vertex-pull-warp,71700000,vertex-pull-warp-nodiv,59962600,vertex-push,50417800,vertex-push-warp,43871300
re 30,edge-list,4011510,struct-edge-list,3889700,vertex-pull,42942400,vertex-pull-nodiv,15866800,vertex-pull-warp,40807200,vertex-pull-warp-nodiv,34958900,vertex-push,22558800,vertex-push-warp,25799700
re 15,edge-list,1929540,struct-edge-list,1829910,vertex-pull,15104400,vertex-pull-nodiv,5881120,vertex-pull-warp,19370700,vertex-pull-warp-nodiv,17135500,vertex-push,8617370,vertex-push-warp,12801300
re 05,edge-list,797977,struct-edge-list,761451,vertex-pull,3728310,vertex-pull-nodiv,1706560,vertex-pull-warp,7073270,vertex-pull-warp-nodiv,6362100,vertex-push,2287660,vertex-push-warp,4841000
rw 50,edge-list,8653230,struct-edge-list,8479150,vertex-pull,119481000,vertex-pull-nodiv,43097400,vertex-pull-warp,75281600,vertex-pull-warp-nodiv,61442700,vertex-push,53447000,vertex-push-warp,43865800
rw 30,edge-list,4677960,struct-edge-list,4561600,vertex-pull,56679100,vertex-pull-nodiv,20785500,vertex-pull-warp,43965000,vertex-pull-warp-nodiv,36379100,vertex-push,25215900,vertex-push-warp,25831500
rw 15,edge-list,2266450,struct-edge-list,2174420,vertex-pull,20624700,vertex-pull-nodiv,7827360,vertex-pull-warp,21999300,vertex-pull-warp-nodiv,18273400,vertex-push,9948200,vertex-push-warp,12862400
rw 05,edge-list,979211,struct-edge-list,895907,vertex-pull,6067740,vertex-pull-nodiv,2492860,vertex-pull-warp,7949740,vertex-pull-warp-nodiv,6738270,vertex-push,3044320,vertex-push-warp,4826820
,,,,,,,,,,,,,,,,
p2p-Gnutella31.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,1801040,struct-edge-list,1726180,vertex-pull,3118970,vertex-pull-nodiv,1619400,vertex-pull-warp,14610000,vertex-pull-warp-nodiv,11898400,vertex-push,2968860,vertex-push-warp,8227240
ff 50,edge-list,949151,struct-edge-list,885144,vertex-pull,1465480,vertex-pull-nodiv,871463,vertex-pull-warp,8182490,vertex-pull-warp-nodiv,6750210,vertex-push,1518110,vertex-push-warp,4863930
ff 30,edge-list,628097,struct-edge-list,529009,vertex-pull,832732,vertex-pull-nodiv,604272,vertex-pull-warp,3667730,vertex-pull-warp-nodiv,3193940,vertex-push,1121250,vertex-push-warp,1930320
ff 15,edge-list,522875,struct-edge-list,444548,vertex-pull,606105,vertex-pull-nodiv,488817,vertex-pull-warp,2759150,vertex-pull-warp-nodiv,2377160,vertex-push,813951,vertex-push-warp,1770430
ff 05,edge-list,529250,struct-edge-list,416029,vertex-pull,518338,vertex-pull-nodiv,453138,vertex-pull-warp,2472400,vertex-pull-warp-nodiv,2152710,vertex-push,731140,vertex-push-warp,1724980
re 50,edge-list,884253,struct-edge-list,843673,vertex-pull,1371540,vertex-pull-nodiv,835525,vertex-pull-warp,7147220,vertex-pull-warp-nodiv,6286630,vertex-push,1122000,vertex-push-warp,4793410
re 30,edge-list,549384,struct-edge-list,472435,vertex-pull,681910,vertex-pull-nodiv,537321,vertex-pull-warp,3286540,vertex-pull-warp-nodiv,3015420,vertex-push,590603,vertex-push-warp,1905640
re 15,edge-list,537801,struct-edge-list,438729,vertex-pull,515590,vertex-pull-nodiv,468760,vertex-pull-warp,2403860,vertex-pull-warp-nodiv,2193220,vertex-push,493409,vertex-push-warp,1749110
re 05,edge-list,507767,struct-edge-list,410528,vertex-pull,462142,vertex-pull-nodiv,434828,vertex-pull-warp,2051110,vertex-pull-warp-nodiv,1981790,vertex-push,444151,vertex-push-warp,1709540
rw 50,edge-list,885491,struct-edge-list,861640,vertex-pull,1293000,vertex-pull-nodiv,838689,vertex-pull-warp,7171400,vertex-pull-warp-nodiv,6293200,vertex-push,1010120,vertex-push-warp,4784490
rw 30,edge-list,573177,struct-edge-list,482318,vertex-pull,660346,vertex-pull-nodiv,531304,vertex-pull-warp,3398010,vertex-pull-warp-nodiv,3058110,vertex-push,555027,vertex-push-warp,1908080
rw 15,edge-list,502035,struct-edge-list,443500,vertex-pull,543645,vertex-pull-nodiv,481690,vertex-pull-warp,2588160,vertex-pull-warp-nodiv,2276830,vertex-push,487697,vertex-push-warp,1741930
rw 05,edge-list,515155,struct-edge-list,414749,vertex-pull,474296,vertex-pull-nodiv,437739,vertex-pull-warp,2307990,vertex-pull-warp-nodiv,2087040,vertex-push,441692,vertex-push-warp,1698620
,,,,,,,,,,,,,,,,
petster-carnivore.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,152080000,struct-edge-list,147067000,vertex-pull,2644470000,vertex-pull-nodiv,1082520000,vertex-pull-warp,1089440000,vertex-pull-warp-nodiv,479635000,vertex-push,1532380000,vertex-push-warp,510395000
ff 50,edge-list,58906300,struct-edge-list,57121000,vertex-pull,2428920000,vertex-pull-nodiv,952117000,vertex-pull-warp,700862000,vertex-pull-warp-nodiv,299590000,vertex-push,1367240000,vertex-push-warp,315841000
ff 30,edge-list,49608700,struct-edge-list,47972200,vertex-pull,2413060000,vertex-pull-nodiv,940410000,vertex-pull-warp,684289000,vertex-pull-warp-nodiv,291056000,vertex-push,1351820000,vertex-push-warp,309549000
ff 15,edge-list,16244500,struct-edge-list,15973900,vertex-pull,1843520000,vertex-pull-nodiv,730503000,vertex-pull-warp,600174000,vertex-pull-warp-nodiv,256092000,vertex-push,1055480000,vertex-push-warp,271014000
ff 05,edge-list,2132170,struct-edge-list,2106980,vertex-pull,819144000,vertex-pull-nodiv,281472000,vertex-pull-warp,40530600,vertex-pull-warp-nodiv,18812400,vertex-push,418096000,vertex-push-warp,18414300
re 50,edge-list,12611200,struct-edge-list,12419300,vertex-pull,113050000,vertex-pull-nodiv,41883500,vertex-pull-warp,74904000,vertex-pull-warp-nodiv,58545700,vertex-push,58594700,vertex-push-warp,41256200
re 30,edge-list,5818820,struct-edge-list,5701130,vertex-pull,46105500,vertex-pull-nodiv,17403300,vertex-pull-warp,45629800,vertex-pull-warp-nodiv,36478000,vertex-push,24261500,vertex-push-warp,25224000
re 15,edge-list,2538890,struct-edge-list,2477240,vertex-pull,16563900,vertex-pull-nodiv,6685900,vertex-pull-warp,22667000,vertex-pull-warp-nodiv,18269900,vertex-push,9377470,vertex-push-warp,12697200
re 05,edge-list,928300,struct-edge-list,894453,vertex-pull,4342090,vertex-pull-nodiv,1899910,vertex-pull-warp,8579840,vertex-pull-warp-nodiv,6778110,vertex-push,2512230,vertex-push-warp,5059090
rw 50,edge-list,12194500,struct-edge-list,11832300,vertex-pull,99788900,vertex-pull-nodiv,38269900,vertex-pull-warp,74316800,vertex-pull-warp-nodiv,58339300,vertex-push,53172200,vertex-push-warp,40641500
rw 30,edge-list,6003640,struct-edge-list,5837360,vertex-pull,48827200,vertex-pull-nodiv,18463200,vertex-pull-warp,45916700,vertex-pull-warp-nodiv,36533200,vertex-push,25985900,vertex-push-warp,25331900
rw 15,edge-list,2754430,struct-edge-list,2645330,vertex-pull,19369300,vertex-pull-nodiv,7703600,vertex-pull-warp,22901200,vertex-pull-warp-nodiv,18356100,vertex-push,10800200,vertex-push-warp,12841400
rw 05,edge-list,1074450,struct-edge-list,974348,vertex-pull,5792260,vertex-pull-nodiv,2461060,vertex-pull-warp,8662240,vertex-pull-warp-nodiv,6880410,vertex-push,3336240,vertex-push-warp,5125110
,,,,,,,,,,,,,,,,
petster-friendships-cat.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,50236100,struct-edge-list,48657700,vertex-pull,2653670000,vertex-pull-nodiv,1093910000,vertex-pull-warp,1141880000,vertex-pull-warp-nodiv,484753000,vertex-push,1536370000,vertex-push-warp,511844000
ff 50,edge-list,5814160,struct-edge-list,5755180,vertex-pull,1483700000,vertex-pull-nodiv,545741000,vertex-pull-warp,155132000,vertex-pull-warp-nodiv,69420900,vertex-push,775871000,vertex-push-warp,72117700
ff 30,edge-list,3086280,struct-edge-list,3024850,vertex-pull,839026000,vertex-pull-nodiv,296000000,vertex-pull-warp,67678000,vertex-pull-warp-nodiv,31223500,vertex-push,430442000,vertex-push-warp,31644300
ff 15,edge-list,1670680,struct-edge-list,1596340,vertex-pull,550752000,vertex-pull-nodiv,189533000,vertex-pull-warp,31496600,vertex-pull-warp-nodiv,14256900,vertex-push,281251000,vertex-push-warp,13835400
ff 05,edge-list,839258,struct-edge-list,764235,vertex-pull,174105000,vertex-pull-nodiv,60302100,vertex-pull-warp,11597200,vertex-pull-warp-nodiv,5811790,vertex-push,89176000,vertex-push-warp,5467620
re 50,edge-list,3216980,struct-edge-list,3080330,vertex-pull,79576900,vertex-pull-nodiv,30748400,vertex-pull-warp,26968000,vertex-pull-warp-nodiv,16115700,vertex-push,43879400,vertex-push-warp,14936500
re 30,edge-list,1679330,struct-edge-list,1643500,vertex-pull,33776900,vertex-pull-nodiv,13271100,vertex-pull-warp,14058900,vertex-pull-warp-nodiv,10880400,vertex-push,18548400,vertex-push-warp,8164940
re 15,edge-list,891889,struct-edge-list,827965,vertex-pull,11725400,vertex-pull-nodiv,4543520,vertex-pull-warp,7312200,vertex-pull-warp-nodiv,5189210,vertex-push,6271700,vertex-push-warp,4249800
re 05,edge-list,544603,struct-edge-list,462399,vertex-pull,3434580,vertex-pull-nodiv,1518460,vertex-pull-warp,2841320,vertex-pull-warp-nodiv,2352800,vertex-push,1904210,vertex-push-warp,1888330
rw 50,edge-list,3336840,struct-edge-list,3245110,vertex-pull,101568000,vertex-pull-nodiv,38643400,vertex-pull-warp,25488900,vertex-pull-warp-nodiv,16195100,vertex-push,54700300,vertex-push-warp,13703200
rw 30,edge-list,1855390,struct-edge-list,1786040,vertex-pull,51745900,vertex-pull-nodiv,19857400,vertex-pull-warp,15389200,vertex-pull-warp-nodiv,10907400,vertex-push,27632500,vertex-push-warp,8451230
rw 15,edge-list,959177,struct-edge-list,902360,vertex-pull,19668000,vertex-pull-nodiv,7572440,vertex-pull-warp,8106870,vertex-pull-warp-nodiv,6536580,vertex-push,10881400,vertex-push-warp,4585790
rw 05,edge-list,550692,struct-edge-list,470959,vertex-pull,5732160,vertex-pull-nodiv,2366890,vertex-pull-warp,3200760,vertex-pull-warp-nodiv,2480340,vertex-push,3154390,vertex-push-warp,2037220
,,,,,,,,,,,,,,,,
petster-friendships-dog.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,88664200,struct-edge-list,85902500,vertex-pull,1440060000,vertex-pull-nodiv,559505000,vertex-pull-warp,304496000,vertex-pull-warp-nodiv,144765000,vertex-push,793410000,vertex-push-warp,151435000
ff 50,edge-list,16986500,struct-edge-list,16713000,vertex-pull,966112000,vertex-pull-nodiv,365398000,vertex-pull-warp,154055000,vertex-pull-warp-nodiv,67043000,vertex-push,521787000,vertex-push-warp,76234400
ff 30,edge-list,9836950,struct-edge-list,9641720,vertex-pull,1018880000,vertex-pull-nodiv,389946000,vertex-pull-warp,272231000,vertex-pull-warp-nodiv,116945000,vertex-push,567618000,vertex-push-warp,127891000
ff 15,edge-list,4184820,struct-edge-list,4015220,vertex-pull,674184000,vertex-pull-nodiv,249965000,vertex-pull-warp,104584000,vertex-pull-warp-nodiv,46543700,vertex-push,359273000,vertex-push-warp,49488800
ff 05,edge-list,1546540,struct-edge-list,1532660,vertex-pull,497282000,vertex-pull-nodiv,171638000,vertex-pull-warp,31338800,vertex-pull-warp-nodiv,14047600,vertex-push,254438000,vertex-push-warp,13550200
re 50,edge-list,8232010,struct-edge-list,8028350,vertex-pull,75443500,vertex-pull-nodiv,27747200,vertex-pull-warp,53064600,vertex-pull-warp-nodiv,40601800,vertex-push,39461200,vertex-push-warp,29140500
re 30,edge-list,3834240,struct-edge-list,3742000,vertex-pull,30062900,vertex-pull-nodiv,11631100,vertex-pull-warp,31068300,vertex-pull-warp-nodiv,24736400,vertex-push,16195200,vertex-push-warp,17142000
re 15,edge-list,1764650,struct-edge-list,1690620,vertex-pull,11079700,vertex-pull-nodiv,4423350,vertex-pull-warp,15056200,vertex-pull-warp-nodiv,12068600,vertex-push,6097250,vertex-push-warp,8458410
re 05,edge-list,768043,struct-edge-list,719313,vertex-pull,3309550,vertex-pull-nodiv,1408400,vertex-pull-warp,5623890,vertex-pull-warp-nodiv,4561770,vertex-push,1925290,vertex-push-warp,3333990
rw 50,edge-list,8818290,struct-edge-list,8573480,vertex-pull,98983800,vertex-pull-nodiv,35918300,vertex-pull-warp,53243400,vertex-pull-warp-nodiv,40898800,vertex-push,50850400,vertex-push-warp,29080700
rw 30,edge-list,4330230,struct-edge-list,4171580,vertex-pull,46078600,vertex-pull-nodiv,17555300,vertex-pull-warp,31890700,vertex-pull-warp-nodiv,25168000,vertex-push,24608600,vertex-push-warp,17352900
rw 15,edge-list,1981250,struct-edge-list,1890520,vertex-pull,18212000,vertex-pull-nodiv,7206910,vertex-pull-warp,16170000,vertex-pull-warp-nodiv,12365800,vertex-push,9830540,vertex-push-warp,9029700
rw 05,edge-list,836460,struct-edge-list,745928,vertex-pull,5094830,vertex-pull-nodiv,2072950,vertex-pull-warp,5774470,vertex-pull-warp-nodiv,4566320,vertex-push,2856630,vertex-push-warp,3520720
,,,,,,,,,,,,,,,,
prosper-loans.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,19140900,struct-edge-list,18605900,vertex-pull,61800600,vertex-pull-nodiv,29049500,vertex-pull-warp,46956000,vertex-pull-warp-nodiv,26160000,vertex-push,156955000,vertex-push-warp,37632400
ff 50,edge-list,4235470,struct-edge-list,4048920,vertex-pull,10841600,vertex-pull-nodiv,4984480,vertex-pull-warp,14460500,vertex-pull-warp-nodiv,10061700,vertex-push,44018500,vertex-push-warp,14115100
ff 30,edge-list,1016870,struct-edge-list,944955,vertex-pull,1491190,vertex-pull-nodiv,943402,vertex-pull-warp,6702790,vertex-pull-warp-nodiv,5797360,vertex-push,19001500,vertex-push-warp,4450410
ff 15,edge-list,601581,struct-edge-list,493259,vertex-pull,667382,vertex-pull-nodiv,522161,vertex-pull-warp,3162140,vertex-pull-warp-nodiv,2704140,vertex-push,13922500,vertex-push-warp,2346640
ff 05,edge-list,443873,struct-edge-list,419717,vertex-pull,521561,vertex-pull-nodiv,450091,vertex-pull-warp,2485230,vertex-pull-warp-nodiv,2187020,vertex-push,15441300,vertex-push-warp,2248770
