pagerank,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
rw 30,edge-list,1751570,struct-edge-list,1724910,vertex-pull,32081000,vertex-pull-nodiv,11596900,vertex-pull-warp,18171500,vertex-pull-warp-nodiv,15213900,vertex-push,5110080,vertex-push-warp,10531000
rw 15,edge-list,1004460,struct-edge-list,989433,vertex-pull,13344000,vertex-pull-nodiv,5057730,vertex-pull-warp,9474690,vertex-pull-warp-nodiv,8138310,vertex-push,3261940,vertex-push-warp,5896640
rw 05,edge-list,447883,struct-edge-list,454553,vertex-pull,3318380,vertex-pull-nodiv,1435970,vertex-pull-warp,2983920,vertex-pull-warp-nodiv,2588850,vertex-push,1101300,vertex-push-warp,1727010
,,,,,,,,,,,,,,,,
wikiconflict.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,15674800,struct-edge-list,15029600,vertex-pull,544853000,vertex-pull-nodiv,202741000,vertex-pull-warp,87736600,vertex-pull-warp-nodiv,40293200,vertex-push,287067000,vertex-push-warp,42021100
ff 50,edge-list,4399520,struct-edge-list,4229640,vertex-pull,374993000,vertex-pull-nodiv,136764000,vertex-pull-warp,53374300,vertex-pull-warp-nodiv,25043900,vertex-push,194751000,vertex-push-warp,25446200
ff 30,edge-list,2507760,struct-edge-list,2433770,vertex-pull,341611000,vertex-pull-nodiv,121002000,vertex-pull-warp,41581800,vertex-pull-warp-nodiv,20019400,vertex-push,172095000,vertex-push-warp,19789600
ff 15,edge-list,1588160,struct-edge-list,1534600,vertex-pull,218013000,vertex-pull-nodiv,78518700,vertex-pull-warp,36647000,vertex-pull-warp-nodiv,17743600,vertex-push,112281000,vertex-push-warp,16384500
ff 05,edge-list,744428,struct-edge-list,692238,vertex-pull,65129300,vertex-pull-nodiv,23372200,vertex-pull-warp,9488430,vertex-pull-warp-nodiv,5112060,vertex-push,33010000,vertex-push-warp,4536590
re 50,edge-list,3202650,struct-edge-list,3081990,vertex-pull,55925500,vertex-pull-nodiv,20384300,vertex-pull-warp,14360300,vertex-pull-warp-nodiv,10189400,vertex-push,28713700,vertex-push-warp,7874320
re 30,edge-list,1327460,struct-edge-list,1270610,vertex-pull,15964000,vertex-pull-nodiv,6011030,vertex-pull-warp,8054340,vertex-pull-warp-nodiv,6560410,vertex-push,8294950,vertex-push-warp,4816710
re 15,edge-list,677833,struct-edge-list,616659,vertex-pull,4637900,vertex-pull-nodiv,1895760,vertex-pull-warp,3394470,vertex-pull-warp-nodiv,2852290,vertex-push,2506970,vertex-push-warp,1932810
re 05,edge-list,462718,struct-edge-list,412185,vertex-pull,1284610,vertex-pull-nodiv,731489,vertex-pull-warp,2328680,vertex-pull-warp-nodiv,2117280,vertex-push,833219,vertex-push-warp,1588090
rw 50,edge-list,2479790,struct-edge-list,2380980,vertex-pull,47322300,vertex-pull-nodiv,17195700,vertex-pull-warp,12809700,vertex-pull-warp-nodiv,9741010,vertex-push,24154700,vertex-push-warp,7090270
rw 30,edge-list,1340360,struct-edge-list,1235660,vertex-pull,19715100,vertex-pull-nodiv,7223130,vertex-pull-warp,7856840,vertex-pull-warp-nodiv,6486890,vertex-push,10079500,vertex-push-warp,4787550
rw 15,edge-list,692774,struct-edge-list,602525,vertex-pull,7378970,vertex-pull-nodiv,2826610,vertex-pull-warp,3539780,vertex-pull-warp-nodiv,2924040,vertex-push,3854530,vertex-push-warp,1943010
rw 05,edge-list,528588,struct-edge-list,427617,vertex-pull,1959020,vertex-pull-nodiv,943805,vertex-pull-warp,2361420,vertex-pull-warp-nodiv,2130170,vertex-push,1165230,vertex-push-warp,1590490
,,,,,,,,,,,,,,,,
wikipedia_link_de.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,428405000,struct-edge-list,422018000,vertex-pull,9898040000,vertex-pull-nodiv,3525120000,vertex-pull-warp,1395240000,vertex-pull-warp-nodiv,821559000,vertex-push,945815000,vertex-push-warp,658445000
ff 50,edge-list,120714000,struct-edge-list,118675000,vertex-pull,2737270000,vertex-pull-nodiv,965243000,vertex-pull-warp,486488000,vertex-pull-warp-nodiv,318921000,vertex-push,358123000,vertex-push-warp,265036000
ff 30,edge-list,35958500,struct-edge-list,35236500,vertex-pull,657703000,vertex-pull-nodiv,233751000,vertex-pull-warp,212122000,vertex-pull-warp-nodiv,158086000,vertex-push,136049000,vertex-push-warp,131196000
ff 15,edge-list,12185700,struct-edge-list,11900500,vertex-pull,183966000,vertex-pull-nodiv,66158700,vertex-pull-warp,95767700,vertex-pull-warp-nodiv,75169000,vertex-push,88391000,vertex-push-warp,60199500
ff 05,edge-list,3272320,struct-edge-list,3122820,vertex-pull,40797300,vertex-pull-nodiv,15401100,vertex-pull-warp,32556800,vertex-pull-warp-nodiv,25524900,vertex-push,30963400,vertex-push-warp,19969100
re 50,edge-list,37257100,struct-edge-list,36845700,vertex-pull,538989000,vertex-pull-nodiv,200813000,vertex-pull-warp,269655000,vertex-pull-warp-nodiv,228308000,vertex-push,51895700,vertex-push-warp,159819000
re 30,edge-list,14502700,struct-edge-list,14355200,vertex-pull,162893000,vertex-pull-nodiv,62423100,vertex-pull-warp,145995000,vertex-pull-warp-nodiv,130560000,vertex-push,17994700,vertex-push-warp,92373400
re 15,edge-list,6129760,struct-edge-list,5974040,vertex-pull,56035300,vertex-pull-nodiv,22121100,vertex-pull-warp,69160500,vertex-pull-warp-nodiv,64077700,vertex-push,7115680,vertex-push-warp,46327100
re 05,edge-list,2071850,struct-edge-list,2025000,vertex-pull,14279100,vertex-pull-nodiv,5781900,vertex-pull-warp,22811400,vertex-pull-warp-nodiv,21741100,vertex-push,2281080,vertex-push-warp,16099300
rw 50,edge-list,40422400,struct-edge-list,39880100,vertex-pull,660371000,vertex-pull-nodiv,240848000,vertex-pull-warp,269571000,vertex-pull-warp-nodiv,228751000,vertex-push,61397400,vertex-push-warp,161878000
rw 30,edge-list,19708900,struct-edge-list,19366500,vertex-pull,294897000,vertex-pull-nodiv,108491000,vertex-pull-warp,158313000,vertex-pull-warp-nodiv,135962000,vertex-push,37126200,vertex-push-warp,95119700
rw 15,edge-list,8458530,struct-edge-list,8253890,vertex-pull,118113000,vertex-pull-nodiv,44122800,vertex-pull-warp,78309100,vertex-pull-warp-nodiv,67982200,vertex-push,18138000,vertex-push-warp,47261800
rw 05,edge-list,2715120,struct-edge-list,2616120,vertex-pull,28901200,vertex-pull-nodiv,10680700,vertex-pull-warp,26709800,vertex-pull-warp-nodiv,23327600,vertex-push,5427320,vertex-push-warp,16250300
,,,,,,,,,,,,,,,,
wikipedia_link_fr.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,461878000,struct-edge-list,450148000,vertex-pull,8837880000,vertex-pull-nodiv,3205740000,vertex-pull-warp,1700570000,vertex-pull-warp-nodiv,947004000,vertex-push,968631000,vertex-push-warp,681690000
ff 50,edge-list,143915000,struct-edge-list,139971000,vertex-pull,2105640000,vertex-pull-nodiv,745787000,vertex-pull-warp,562136000,vertex-pull-warp-nodiv,343099000,vertex-push,352977000,vertex-push-warp,293223000
ff 30,edge-list,43961700,struct-edge-list,42794400,vertex-pull,436344000,vertex-pull-nodiv,158443000,vertex-pull-warp,239861000,vertex-pull-warp-nodiv,165215000,vertex-push,164836000,vertex-push-warp,144391000
ff 15,edge-list,15621500,struct-edge-list,15011200,vertex-pull,121569000,vertex-pull-nodiv,45150800,vertex-pull-warp,106622000,vertex-pull-warp-nodiv,76903000,vertex-push,74985300,vertex-push-warp,64781100
ff 05,edge-list,5477820,struct-edge-list,5196170,vertex-pull,34605000,vertex-pull-nodiv,16375700,vertex-pull-warp,52772300,vertex-pull-warp-nodiv,32436700,vertex-push,32286000,vertex-push-warp,29016900
re 50,edge-list,37894100,struct-edge-list,37453600,vertex-pull,430442000,vertex-pull-nodiv,161813000,vertex-pull-warp,265234000,vertex-pull-warp-nodiv,219318000,vertex-push,49799200,vertex-push-warp,151371000
re 30,edge-list,14229800,struct-edge-list,14042200,vertex-pull,124602000,vertex-pull-nodiv,47894100,vertex-pull-warp,138683000,vertex-pull-warp-nodiv,123185000,vertex-push,17078600,vertex-push-warp,86704800
re 15,edge-list,5813480,struct-edge-list,5729930,vertex-pull,39212400,vertex-pull-nodiv,15771800,vertex-pull-warp,65091300,vertex-pull-warp-nodiv,60222700,vertex-push,6670870,vertex-push-warp,43422800
re 05,edge-list,1951670,struct-edge-list,1915700,vertex-pull,9312420,vertex-pull-nodiv,4041140,vertex-pull-warp,21099300,vertex-pull-warp-nodiv,20080100,vertex-push,2118290,vertex-push-warp,14708300
rw 50,edge-list,39058900,struct-edge-list,38536900,vertex-pull,394780000,vertex-pull-nodiv,149304000,vertex-pull-warp,257462000,vertex-pull-warp-nodiv,216595000,vertex-push,61010400,vertex-push-warp,153657000
rw 30,edge-list,19021600,struct-edge-list,18769900,vertex-pull,170608000,vertex-pull-nodiv,64531800,vertex-pull-warp,149978000,vertex-pull-warp-nodiv,128274000,vertex-push,32849200,vertex-push-warp,90045300
rw 15,edge-list,8143860,struct-edge-list,7967810,vertex-pull,65966500,vertex-pull-nodiv,25585300,vertex-pull-warp,74205700,vertex-pull-warp-nodiv,63967900,vertex-push,20329000,vertex-push-warp,44406300
rw 05,edge-list,2585980,struct-edge-list,2490280,vertex-pull,16330500,vertex-pull-nodiv,6478290,vertex-pull-warp,25085600,vertex-pull-warp-nodiv,21671600,vertex-push,6951480,vertex-push-warp,14840800
,,,,,,,,,,,,,,,,
wikipedia_link_it.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,373743000,struct-edge-list,362290000,vertex-pull,6338190000,vertex-pull-nodiv,2301540000,vertex-pull-warp,1299950000,vertex-pull-warp-nodiv,694597000,vertex-push,812366000,vertex-push-warp,520793000
ff 50,edge-list,58160000,struct-edge-list,56574000,vertex-pull,732210000,vertex-pull-nodiv,260414000,vertex-pull-warp,285183000,vertex-pull-warp-nodiv,186431000,vertex-push,209165000,vertex-push-warp,164377000
ff 30,edge-list,19502400,struct-edge-list,18952100,vertex-pull,221442000,vertex-pull-nodiv,82515700,vertex-pull-warp,131652000,vertex-pull-warp-nodiv,95438700,vertex-push,87807000,vertex-push-warp,79614700
ff 15,edge-list,6687210,struct-edge-list,6476870,vertex-pull,63386600,vertex-pull-nodiv,23914200,vertex-pull-warp,57650600,vertex-pull-warp-nodiv,44949900,vertex-push,31698100,vertex-push-warp,35921700
ff 05,edge-list,2047040,struct-edge-list,1960530,vertex-pull,13401100,vertex-pull-nodiv,5538760,vertex-pull-warp,20501300,vertex-pull-warp-nodiv,16350400,vertex-push,26725600,vertex-push-warp,13206100
re 50,edge-list,19677000,struct-edge-list,19308700,vertex-pull,176304000,vertex-pull-nodiv,66866200,vertex-pull-warp,156635000,vertex-pull-warp-nodiv,132729000,vertex-push,24998000,vertex-push-warp,92239200
re 30,edge-list,8233480,struct-edge-list,8117590,vertex-pull,57577300,vertex-pull-nodiv,22855100,vertex-pull-warp,85449800,vertex-pull-warp-nodiv,76287200,vertex-push,9634100,vertex-push-warp,53755500
re 15,edge-list,3632740,struct-edge-list,3593630,vertex-pull,19584500,vertex-pull-nodiv,8096110,vertex-pull-warp,41464000,vertex-pull-warp-nodiv,38176200,vertex-push,4106840,vertex-push-warp,27576400
re 05,edge-list,1312280,struct-edge-list,1316820,vertex-pull,5016110,vertex-pull-nodiv,2359320,vertex-pull-warp,13896100,vertex-pull-warp-nodiv,13230000,vertex-push,1460930,vertex-push-warp,10198100
rw 50,edge-list,21110400,struct-edge-list,20733500,vertex-pull,203248000,vertex-pull-nodiv,76349400,vertex-pull-warp,157178000,vertex-pull-warp-nodiv,133041000,vertex-push,39619700,vertex-push-warp,93326300
rw 30,edge-list,10669100,struct-edge-list,10473000,vertex-pull,91663800,vertex-pull-nodiv,35243300,vertex-pull-warp,92271000,vertex-pull-warp-nodiv,79184300,vertex-push,27839400,vertex-push-warp,55239100
rw 15,edge-list,4955540,struct-edge-list,4785900,vertex-pull,35999900,vertex-pull-nodiv,13920600,vertex-pull-warp,46944100,vertex-pull-warp-nodiv,40437000,vertex-push,14399800,vertex-push-warp,28165900
rw 05,edge-list,1776290,struct-edge-list,1675040,vertex-pull,10142300,vertex-pull-nodiv,4258980,vertex-pull-warp,16430500,vertex-pull-warp-nodiv,14268200,vertex-push,4608040,vertex-push-warp,10253800
,,,,,,,,,,,,,,,,
wikipedia_link_ja.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,329790000,struct-edge-list,321551000,vertex-pull,6511290000,vertex-pull-nodiv,2383810000,vertex-pull-warp,1006490000,vertex-pull-warp-nodiv,537723000,vertex-push,674001000,vertex-push-warp,435864000
ff 50,edge-list,56096900,struct-edge-list,54666300,vertex-pull,665376000,vertex-pull-nodiv,243335000,vertex-pull-warp,249395000,vertex-pull-warp-nodiv,160849000,vertex-push,180457000,vertex-push-warp,143172000
ff 30,edge-list,17992100,struct-edge-list,17547000,vertex-pull,172326000,vertex-pull-nodiv,66256400,vertex-pull-warp,112657000,vertex-pull-warp-nodiv,81958100,vertex-push,84419700,vertex-push-warp,71395300
ff 15,edge-list,6212010,struct-edge-list,5997370,vertex-pull,46635600,vertex-pull-nodiv,18609600,vertex-pull-warp,50340200,vertex-pull-warp-nodiv,38956400,vertex-push,34860300,vertex-push-warp,31989700
ff 05,edge-list,1924180,struct-edge-list,1808720,vertex-pull,10789300,vertex-pull-nodiv,4794220,vertex-pull-warp,17811600,vertex-pull-warp-nodiv,14386100,vertex-push,26491000,vertex-push-warp,13603100
re 50,edge-list,18098500,struct-edge-list,17817400,vertex-pull,197594000,vertex-pull-nodiv,73923500,vertex-pull-warp,133823000,vertex-pull-warp-nodiv,114086000,vertex-push,23499300,vertex-push-warp,79556200
re 30,edge-list,7391720,struct-edge-list,7233870,vertex-pull,62251700,vertex-pull-nodiv,24085700,vertex-pull-warp,72877700,vertex-pull-warp-nodiv,65609800,vertex-push,8800730,vertex-push-warp,46654200
re 15,edge-list,3240760,struct-edge-list,3137670,vertex-pull,20939100,vertex-pull-nodiv,8294800,vertex-pull-warp,34586500,vertex-pull-warp-nodiv,32219600,vertex-push,3631600,vertex-push-warp,23345900
re 05,edge-list,1200270,struct-edge-list,1161060,vertex-pull,5096360,vertex-pull-nodiv,2266790,vertex-pull-warp,11882200,vertex-pull-warp-nodiv,11303400,vertex-push,1300080,vertex-push-warp,8786520
rw 50,edge-list,20337800,struct-edge-list,20017200,vertex-pull,203078000,vertex-pull-nodiv,77014000,vertex-pull-warp,138867000,vertex-pull-warp-nodiv,116467000,vertex-push,43311700,vertex-push-warp,82279400
rw 30,edge-list,9894560,struct-edge-list,9709810,vertex-pull,86336200,vertex-pull-nodiv,32507000,vertex-pull-warp,80813000,vertex-pull-warp-nodiv,68926400,vertex-push,26692800,vertex-push-warp,47960100
rw 15,edge-list,4331170,struct-edge-list,4201080,vertex-pull,30521400,vertex-pull-nodiv,11468900,vertex-pull-warp,39823400,vertex-pull-warp-nodiv,34367000,vertex-push,12423300,vertex-push-warp,23809900
rw 05,edge-list,1600150,struct-edge-list,1502890,vertex-pull,7637060,vertex-pull-nodiv,3147780,vertex-pull-warp,14261000,vertex-pull-warp-nodiv,12271200,vertex-push,3716020,vertex-push-warp,8870000
,,,,,,,,,,,,,,,,
wikipedia_link_pl.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,243599000,struct-edge-list,236628000,vertex-pull,8710920000,vertex-pull-nodiv,3146460000,vertex-pull-warp,888854000,vertex-pull-warp-nodiv,483794000,vertex-push,488107000,vertex-push-warp,351855000
ff 50,edge-list,60147900,struct-edge-list,58525400,vertex-pull,1751690000,vertex-pull-nodiv,623549000,vertex-pull-warp,259626000,vertex-pull-warp-nodiv,162547000,vertex-push,151927000,vertex-push-warp,130359000
ff 30,edge-list,18122800,struct-edge-list,17675600,vertex-pull,353933000,vertex-pull-nodiv,127858000,vertex-pull-warp,107146000,vertex-pull-warp-nodiv,78179300,vertex-push,68055600,vertex-push-warp,65545400
ff 15,edge-list,5777790,struct-edge-list,5599520,vertex-pull,68190700,vertex-pull-nodiv,25794300,vertex-pull-warp,48084400,vertex-pull-warp-nodiv,37229300,vertex-push,36657800,vertex-push-warp,30280800
ff 05,edge-list,1615030,struct-edge-list,1555880,vertex-pull,14687500,vertex-pull-nodiv,6089690,vertex-pull-warp,16014800,vertex-pull-warp-nodiv,13250800,vertex-push,23626300,vertex-push-warp,9947300
re 50,edge-list,14343800,struct-edge-list,14074800,vertex-pull,262585000,vertex-pull-nodiv,96673000,vertex-pull-warp,126306000,vertex-pull-warp-nodiv,108082000,vertex-push,18191900,vertex-push-warp,74387100
re 30,edge-list,6478670,struct-edge-list,6325700,vertex-pull,84922700,vertex-pull-nodiv,31228900,vertex-pull-warp,69706500,vertex-pull-warp-nodiv,62511000,vertex-push,7680430,vertex-push-warp,43798700
re 15,edge-list,2944790,struct-edge-list,2882380,vertex-pull,30391000,vertex-pull-nodiv,11667400,vertex-pull-warp,33115100,vertex-pull-warp-nodiv,30619400,vertex-push,3336620,vertex-push-warp,21944400
re 05,edge-list,1116250,struct-edge-list,1066350,vertex-pull,7961620,vertex-pull-nodiv,3318410,vertex-pull-warp,10941300,vertex-pull-warp-nodiv,10371600,vertex-push,1214420,vertex-push-warp,7513400
rw 50,edge-list,17311200,struct-edge-list,17043000,vertex-pull,391561000,vertex-pull-nodiv,145255000,vertex-pull-warp,131444000,vertex-pull-warp-nodiv,110184000,vertex-push,40714800,vertex-push-warp,77154800
rw 30,edge-list,8953860,struct-edge-list,8736540,vertex-pull,168734000,vertex-pull-nodiv,60968800,vertex-pull-warp,76102100,vertex-pull-warp-nodiv,65272600,vertex-push,24474000,vertex-push-warp,45648300
rw 15,edge-list,4111900,struct-edge-list,3976230,vertex-pull,65045700,vertex-pull-nodiv,23291000,vertex-pull-warp,38289900,vertex-pull-warp-nodiv,32597500,vertex-push,13666400,vertex-push-warp,22697100
rw 05,edge-list,1509260,struct-edge-list,1401960,vertex-pull,17809400,vertex-pull-nodiv,6960800,vertex-pull-warp,13665500,vertex-pull-warp-nodiv,11305100,vertex-push,4875290,vertex-push-warp,7807260
,,,,,,,,,,,,,,,,
wikipedia_link_pt.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,207008000,struct-edge-list,201606000,vertex-pull,5801770000,vertex-pull-nodiv,2141910000,vertex-pull-warp,902375000,vertex-pull-warp-nodiv,461752000,vertex-push,538916000,vertex-push-warp,337243000
ff 50,edge-list,84074300,struct-edge-list,81433100,vertex-pull,1393290000,vertex-pull-nodiv,499910000,vertex-pull-warp,315970000,vertex-pull-warp-nodiv,190026000,vertex-push,195542000,vertex-push-warp,159130000
ff 30,edge-list,25435900,struct-edge-list,24684500,vertex-pull,337625000,vertex-pull-nodiv,127289000,vertex-pull-warp,131172000,vertex-pull-warp-nodiv,89437900,vertex-push,88592400,vertex-push-warp,76501700
ff 15,edge-list,7388860,struct-edge-list,7131500,vertex-pull,76469600,vertex-pull-nodiv,30100300,vertex-pull-warp,53714800,vertex-pull-warp-nodiv,40361000,vertex-push,39600000,vertex-push-warp,33733100
ff 05,edge-list,1978360,struct-edge-list,1863540,vertex-pull,17207900,vertex-pull-nodiv,7178500,vertex-pull-warp,17777700,vertex-pull-warp-nodiv,14389100,vertex-push,26773800,vertex-push-warp,11862900
re 50,edge-list,19217900,struct-edge-list,18881300,vertex-pull,297704000,vertex-pull-nodiv,109020000,vertex-pull-warp,141045000,vertex-pull-warp-nodiv,117284000,vertex-push,29556800,vertex-push-warp,80842700
re 30,edge-list,7796880,struct-edge-list,7624540,vertex-pull,89504500,vertex-pull-nodiv,33378100,vertex-pull-warp,75535700,vertex-pull-warp-nodiv,66564200,vertex-push,10340900,vertex-push-warp,46543900
re 15,edge-list,3315960,struct-edge-list,3200190,vertex-pull,26752900,vertex-pull-nodiv,10242400,vertex-pull-warp,35647300,vertex-pull-warp-nodiv,32583400,vertex-push,3850730,vertex-push-warp,23345000
re 05,edge-list,1208290,struct-edge-list,1172180,vertex-pull,6282140,vertex-pull-nodiv,2703420,vertex-pull-warp,12256400,vertex-pull-warp-nodiv,11437900,vertex-push,1433930,vertex-push-warp,8778780
rw 50,edge-list,18839300,struct-edge-list,18486800,vertex-pull,243798000,vertex-pull-nodiv,90585900,vertex-pull-warp,135526000,vertex-pull-warp-nodiv,114727000,vertex-push,33025300,vertex-push-warp,81578300
rw 30,edge-list,9736720,struct-edge-list,9504620,vertex-pull,117855000,vertex-pull-nodiv,45226100,vertex-pull-warp,80047600,vertex-pull-warp-nodiv,68363900,vertex-push,22121800,vertex-push-warp,48099800
rw 15,edge-list,4399770,struct-edge-list,4263340,vertex-pull,40972700,vertex-pull-nodiv,15203800,vertex-pull-warp,39289800,vertex-pull-warp-nodiv,34072000,vertex-push,11865800,vertex-push-warp,23763500
rw 05,edge-list,1570300,struct-edge-list,1521070,vertex-pull,10635500,vertex-pull-nodiv,4247340,vertex-pull-warp,14187100,vertex-pull-warp-nodiv,12210400,vertex-push,4054250,vertex-push-warp,8903480
,,,,,,,,,,,,,,,,
wikipedia_link_ru.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,352449000,struct-edge-list,343852000,vertex-pull,8877730000,vertex-pull-nodiv,3277440000,vertex-pull-warp,1268620000,vertex-pull-warp-nodiv,751930000,vertex-push,685033000,vertex-push-warp,583475000
ff 50,edge-list,139403000,struct-edge-list,135414000,vertex-pull,2487460000,vertex-pull-nodiv,902621000,vertex-pull-warp,536462000,vertex-pull-warp-nodiv,327166000,vertex-push,314558000,vertex-push-warp,272851000
ff 30,edge-list,48323600,struct-edge-list,47050000,vertex-pull,864042000,vertex-pull-nodiv,303279000,vertex-pull-warp,233060000,vertex-pull-warp-nodiv,158126000,vertex-push,141425000,vertex-push-warp,135553000
ff 15,edge-list,14815900,struct-edge-list,14370400,vertex-pull,182343000,vertex-pull-nodiv,66268500,vertex-pull-warp,95970200,vertex-pull-warp-nodiv,71144500,vertex-push,56370000,vertex-push-warp,59480000
ff 05,edge-list,3786540,struct-edge-list,3619150,vertex-pull,34605400,vertex-pull-nodiv,13295800,vertex-pull-warp,31213200,vertex-pull-warp-nodiv,24239000,vertex-push,23234000,vertex-push-warp,20292100
re 50,edge-list,45131300,struct-edge-list,44315900,vertex-pull,720274000,vertex-pull-nodiv,261893000,vertex-pull-warp,272824000,vertex-pull-warp-nodiv,216756000,vertex-push,58292900,vertex-push-warp,148559000
re 30,edge-list,14127500,struct-edge-list,13911100,vertex-pull,162925000,vertex-pull-nodiv,61529200,vertex-pull-warp,134585000,vertex-pull-warp-nodiv,118043000,vertex-push,16355300,vertex-push-warp,82225300
re 15,edge-list,5526980,struct-edge-list,5434330,vertex-pull,47502900,vertex-pull-nodiv,18548200,vertex-pull-warp,61977600,vertex-pull-warp-nodiv,56929100,vertex-push,6235800,vertex-push-warp,40745700
re 05,edge-list,1915150,struct-edge-list,1874690,vertex-pull,10466100,vertex-pull-nodiv,4448600,vertex-pull-warp,20570800,vertex-pull-warp-nodiv,19521700,vertex-push,2070880,vertex-push-warp,14647100
rw 50,edge-list,35014400,struct-edge-list,34415300,vertex-pull,401334000,vertex-pull-nodiv,150225000,vertex-pull-warp,239151000,vertex-pull-warp-nodiv,203154000,vertex-push,55394400,vertex-push-warp,144078000
rw 30,edge-list,17343000,struct-edge-list,17135100,vertex-pull,172891000,vertex-pull-nodiv,65246200,vertex-pull-warp,140270000,vertex-pull-warp-nodiv,120610000,vertex-push,34568900,vertex-push-warp,84580400
rw 15,edge-list,7531700,struct-edge-list,7407440,vertex-pull,71202700,vertex-pull-nodiv,27424100,vertex-pull-warp,69760500,vertex-pull-warp-nodiv,60110800,vertex-push,19401100,vertex-push-warp,41817800
rw 05,edge-list,2471510,struct-edge-list,2413650,vertex-pull,16819600,vertex-pull-nodiv,6610190,vertex-pull-warp,24143000,vertex-pull-warp-nodiv,20972700,vertex-push,6638230,vertex-push-warp,14862900
,,,,,,,,,,,,,,,,
wikisigned-k2.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,4513860,struct-edge-list,4369500,vertex-pull,229047000,vertex-pull-nodiv,81117500,vertex-pull-warp,37649700,vertex-pull-warp-nodiv,24109600,vertex-push,36928300,vertex-push-warp,18385400
ff 50,edge-list,1755750,struct-edge-list,1676180,vertex-pull,34172700,vertex-pull-nodiv,13229400,vertex-pull-warp,15751900,vertex-pull-warp-nodiv,12647200,vertex-push,25972500,vertex-push-warp,9467940
ff 30,edge-list,1058220,struct-edge-list,999537,vertex-pull,11745300,vertex-pull-nodiv,4621230,vertex-pull-warp,10177000,vertex-pull-warp-nodiv,7676220,vertex-push,23917900,vertex-push-warp,5998880
ff 15,edge-list,637054,struct-edge-list,571232,vertex-pull,3538460,vertex-pull-nodiv,1576200,vertex-pull-warp,3910370,vertex-pull-warp-nodiv,3272460,vertex-push,21781900,vertex-push-warp,3642840
ff 05,edge-list,498670,struct-edge-list,423687,vertex-pull,1052750,vertex-pull-nodiv,639471,vertex-pull-warp,2349650,vertex-pull-warp-nodiv,2140970,vertex-push,19792500,vertex-push-warp,3041110
re 50,edge-list,1721180,struct-edge-list,1689140,vertex-pull,57945900,vertex-pull-nodiv,20961800,vertex-pull-warp,14093900,vertex-pull-warp-nodiv,12094400,vertex-push,9261190,vertex-push-warp,8451880
re 30,edge-list,973189,struct-edge-list,974710,vertex-pull,21532400,vertex-pull-nodiv,7880150,vertex-pull-warp,8071460,vertex-pull-warp-nodiv,6634890,vertex-push,3738500,vertex-push-warp,4836140
re 15,edge-list,516387,struct-edge-list,499375,vertex-pull,7604400,vertex-pull-nodiv,2946760,vertex-pull-warp,3794970,vertex-pull-warp-nodiv,3142010,vertex-push,1482850,vertex-push-warp,1852230
re 05,edge-list,450963,struct-edge-list,416470,vertex-pull,1927600,vertex-pull-nodiv,938113,vertex-pull-warp,2345460,vertex-pull-warp-nodiv,2122460,vertex-push,629911,vertex-push-warp,1608570
rw 50,edge-list,1677760,struct-edge-list,1595720,vertex-pull,115717000,vertex-pull-nodiv,41361900,vertex-pull-warp,13606700,vertex-pull-warp-nodiv,12013800,vertex-push,29229400,vertex-push-warp,8706220
rw 30,edge-list,1015310,struct-edge-list,961193,vertex-pull,62332100,vertex-pull-nodiv,22168100,vertex-pull-warp,8302920,vertex-pull-warp-nodiv,7651290,vertex-push,22151000,vertex-push-warp,5669120
rw 15,edge-list,638688,struct-edge-list,520399,vertex-pull,28372500,vertex-pull-nodiv,10080500,vertex-pull-warp,5027450,vertex-pull-warp-nodiv,3723570,vertex-push,11580900,vertex-push-warp,2348830
rw 05,edge-list,411480,struct-edge-list,425723,vertex-pull,8373140,vertex-pull-nodiv,3156270,vertex-pull-warp,2704790,vertex-pull-warp-nodiv,2262520,vertex-push,3780640,vertex-push-warp,1688730
,,,,,,,,,,,,,,,,
wiki_talk_de.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,11116400,struct-edge-list,10806100,vertex-pull,81314100,vertex-pull-nodiv,32983100,vertex-pull-warp,100907000,vertex-pull-warp-nodiv,80484200,vertex-push,1696020000,vertex-push-warp,94020700
ff 50,edge-list,5310190,struct-edge-list,5104910,vertex-pull,33189700,vertex-pull-nodiv,13819700,vertex-pull-warp,50332500,vertex-pull-warp-nodiv,40630800,vertex-push,182443000,vertex-push-warp,31860600
ff 30,edge-list,2898900,struct-edge-list,2774240,vertex-pull,12818900,vertex-pull-nodiv,5722510,vertex-pull-warp,31518800,vertex-pull-warp-nodiv,24848400,vertex-push,122072000,vertex-push-warp,19237300
