bfs,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
re 50,edge-list,8155420,rev-edge-list,8783920,vertex-pull,11453200,vertex-push,9835520,vertex-push-warp,16649000
re 30,edge-list,3902690,rev-edge-list,4063500,vertex-pull,7131350,vertex-push,5716290,vertex-push-warp,10448900
re 15,edge-list,2126690,rev-edge-list,2021330,vertex-pull,3864010,vertex-push,3094220,vertex-push-warp,4975720
re 05,edge-list,102013,rev-edge-list,106693,vertex-pull,299022,vertex-push,106295,vertex-push-warp,216523
rw 50,edge-list,6446170,rev-edge-list,6713220,vertex-pull,8529980,vertex-push,9304700,vertex-push-warp,12039500
rw 30,edge-list,4993550,rev-edge-list,5231000,vertex-pull,6313900,vertex-push,7014620,vertex-push-warp,10835500
rw 15,edge-list,3363130,rev-edge-list,3235970,vertex-pull,3612550,vertex-push,4613780,vertex-push-warp,6281040
rw 05,edge-list,1675480,rev-edge-list,1681790,vertex-pull,2413250,vertex-push,2862380,vertex-push-warp,3802480
,,,,,,,,,,
moreno_bison.edges,1,,2,,3,,4,,5,
graph,edge-list,168055,rev-edge-list,147260,vertex-pull,153621,vertex-push,232502,vertex-push-warp,360690
ff 50,edge-list,112953,rev-edge-list,98853,vertex-pull,103752,vertex-push,124657,vertex-push-warp,186373
ff 30,edge-list,109297,rev-edge-list,98760,vertex-pull,102829,vertex-push,117825,vertex-push-warp,173841
ff 15,edge-list,114890,rev-edge-list,102523,vertex-pull,118926,vertex-push,110879,vertex-push-warp,156097
ff 05,edge-list,114780,rev-edge-list,103275,vertex-pull,101357,vertex-push,105294,vertex-push-warp,149431
re 50,edge-list,220178,rev-edge-list,189361,vertex-pull,202859,vertex-push,200367,vertex-push-warp,339493
re 30,edge-list,107535,rev-edge-list,102227,vertex-pull,107608,vertex-push,106284,vertex-push-warp,165358
re 15,edge-list,106811,rev-edge-list,102932,vertex-pull,105401,vertex-push,103255,vertex-push-warp,151647
re 05,edge-list,113664,rev-edge-list,102316,vertex-pull,98615,vertex-push,100741,vertex-push-warp,146640
rw 50,edge-list,436379,rev-edge-list,376055,vertex-pull,390681,vertex-push,392383,vertex-push-warp,675338
rw 30,edge-list,158145,rev-edge-list,148860,vertex-pull,147373,vertex-push,147733,vertex-push-warp,236867
rw 15,edge-list,219496,rev-edge-list,195181,vertex-pull,189534,vertex-push,195156,vertex-push-warp,293185
rw 05,edge-list,113150,rev-edge-list,98281,vertex-pull,102493,vertex-push,104418,vertex-push-warp,150457
,,,,,,,,,,
munmun_twitterex_ut.edges,1,,2,,3,,4,,5,
graph,edge-list,45645900,rev-edge-list,48688400,vertex-pull,59264500,vertex-push,77153600,vertex-push-warp,63484600
ff 50,edge-list,9817660,rev-edge-list,10394200,vertex-pull,24710100,vertex-push,50283400,vertex-push-warp,18631800
ff 30,edge-list,6553090,rev-edge-list,6971340,vertex-pull,6537270,vertex-push,46375200,vertex-push-warp,11582000
ff 15,edge-list,1396970,rev-edge-list,1405280,vertex-pull,3526200,vertex-push,33868400,vertex-push-warp,4742760
ff 05,edge-list,467723,rev-edge-list,479735,vertex-pull,888480,vertex-push,21129300,vertex-push-warp,1999940
re 50,edge-list,11240700,rev-edge-list,12193900,vertex-pull,23603800,vertex-push,17887800,vertex-push-warp,37697800
re 30,edge-list,5546510,rev-edge-list,5898940,vertex-pull,11847800,vertex-push,7751690,vertex-push-warp,23663200
re 15,edge-list,3751910,rev-edge-list,3933740,vertex-pull,9422770,vertex-push,5287890,vertex-push-warp,18865800
re 05,edge-list,190831,rev-edge-list,192180,vertex-pull,477598,vertex-push,245459,vertex-push-warp,826993
rw 50,edge-list,14041200,rev-edge-list,15017600,vertex-pull,24691200,vertex-push,14746000,vertex-push-warp,39432100
rw 30,edge-list,8193810,rev-edge-list,8656280,vertex-pull,15089300,vertex-push,9117560,vertex-push-warp,26486000
rw 15,edge-list,5069010,rev-edge-list,5366640,vertex-pull,10229600,vertex-push,5817540,vertex-push-warp,18510000
rw 05,edge-list,3046560,rev-edge-list,3174360,vertex-pull,5590680,vertex-push,3589480,vertex-push-warp,10176900
,,,,,,,,,,
orkut-links.edges,1,,2,,3,,4,,5,
graph,edge-list,59844,rev-edge-list,62691,vertex-pull,55246,vertex-push,59182,vertex-push-warp,79637
ff 50,edge-list,55901,rev-edge-list,61840,vertex-pull,52814,vertex-push,59359,vertex-push-warp,77799
ff 30,edge-list,55447,rev-edge-list,61344,vertex-pull,52186,vertex-push,57384,vertex-push-warp,77604
ff 15,edge-list,56713,rev-edge-list,59550,vertex-pull,52727,vertex-push,56258,vertex-push-warp,78592
ff 05,edge-list,59288,rev-edge-list,60145,vertex-pull,52967,vertex-push,55944,vertex-push-warp,81370
re 50,edge-list,60078,rev-edge-list,62276,vertex-pull,55965,vertex-push,55787,vertex-push-warp,81177
re 30,edge-list,59919,rev-edge-list,58959,vertex-pull,55932,vertex-push,55933,vertex-push-warp,81523
re 15,edge-list,59488,rev-edge-list,59034,vertex-pull,55336,vertex-push,59741,vertex-push-warp,81372
re 05,edge-list,59854,rev-edge-list,61891,vertex-pull,56014,vertex-push,59865,vertex-push-warp,81392
,,,,,,,,,,
p2p-Gnutella31.edges,1,,2,,3,,4,,5,
graph,edge-list,5255570,rev-edge-list,5729710,vertex-pull,4832200,vertex-push,3864250,vertex-push-warp,12735900
ff 50,edge-list,1167120,rev-edge-list,1270320,vertex-pull,1546220,vertex-push,1367850,vertex-push-warp,4071360
ff 30,edge-list,607844,rev-edge-list,664001,vertex-pull,618669,vertex-push,832027,vertex-push-warp,1646260
ff 15,edge-list,451805,rev-edge-list,483376,vertex-pull,467129,vertex-push,643709,vertex-push-warp,1239990
ff 05,edge-list,385040,rev-edge-list,438718,vertex-pull,385551,vertex-push,526460,vertex-push-warp,1042840
re 50,edge-list,243230,rev-edge-list,253496,vertex-pull,368028,vertex-push,237377,vertex-push-warp,815382
re 30,edge-list,118321,rev-edge-list,119140,vertex-pull,117912,vertex-push,107554,vertex-push-warp,252254
re 15,edge-list,169539,rev-edge-list,171178,vertex-pull,159662,vertex-push,146092,vertex-push-warp,321493
re 05,edge-list,117189,rev-edge-list,110500,vertex-pull,105757,vertex-push,102251,vertex-push-warp,206810
rw 50,edge-list,3132020,rev-edge-list,3354600,vertex-pull,4504820,vertex-push,2922490,vertex-push-warp,10484200
rw 30,edge-list,866271,rev-edge-list,892312,vertex-pull,872311,vertex-push,815273,vertex-push-warp,1939390
rw 15,edge-list,171647,rev-edge-list,161096,vertex-pull,162797,vertex-push,146653,vertex-push-warp,317199
rw 05,edge-list,169664,rev-edge-list,168040,vertex-pull,155224,vertex-push,146143,vertex-push-warp,311071
,,,,,,,,,,
petster-carnivore.edges,1,,2,,3,,4,,5,
graph,edge-list,335686000,rev-edge-list,353579000,vertex-pull,180514000,vertex-push,376968000,vertex-push-warp,122965000
ff 50,edge-list,62513200,rev-edge-list,66487600,vertex-pull,101121000,vertex-push,297059000,vertex-push-warp,61889400
ff 30,edge-list,58052600,rev-edge-list,61937000,vertex-pull,103218000,vertex-push,334572000,vertex-push-warp,45893800
ff 15,edge-list,8215880,rev-edge-list,8705270,vertex-pull,56149100,vertex-push,229142000,vertex-push-warp,34171200
ff 05,edge-list,386154,rev-edge-list,391777,vertex-pull,320180,vertex-push,55479600,vertex-push-warp,2620450
re 50,edge-list,27935100,rev-edge-list,31061000,vertex-pull,27002900,vertex-push,36983700,vertex-push-warp,41294500
re 30,edge-list,10336700,rev-edge-list,11360400,vertex-pull,15504400,vertex-push,15345300,vertex-push-warp,23417700
re 15,edge-list,3137080,rev-edge-list,3342990,vertex-pull,5881330,vertex-push,4330000,vertex-push-warp,8827890
re 05,edge-list,2946300,rev-edge-list,2941880,vertex-pull,6120050,vertex-push,3185540,vertex-push-warp,9648120
rw 50,edge-list,30079000,rev-edge-list,32704900,vertex-pull,32216000,vertex-push,32290400,vertex-push-warp,44134800
rw 30,edge-list,15812200,rev-edge-list,16820900,vertex-pull,18323400,vertex-push,18138700,vertex-push-warp,30765100
rw 15,edge-list,4987340,rev-edge-list,5088980,vertex-pull,10551900,vertex-push,4385370,vertex-push-warp,11095700
rw 05,edge-list,242542,rev-edge-list,236584,vertex-pull,485550,vertex-push,157364,vertex-push-warp,550524
,,,,,,,,,,
petster-friendships-cat.edges,1,,2,,3,,4,,5,
graph,edge-list,81654400,rev-edge-list,85972300,vertex-pull,62032000,vertex-push,294933000,vertex-push-warp,69676100
ff 50,edge-list,1030940,rev-edge-list,1057380,vertex-pull,568162,vertex-push,101385000,vertex-push-warp,9020060
ff 30,edge-list,539920,rev-edge-list,549008,vertex-pull,400892,vertex-push,57528200,vertex-push-warp,4213730
ff 15,edge-list,298491,rev-edge-list,284609,vertex-pull,236226,vertex-push,37973200,vertex-push-warp,1977040
ff 05,edge-list,163193,rev-edge-list,159971,vertex-pull,148078,vertex-push,12461100,vertex-push-warp,883652
re 50,edge-list,4979850,rev-edge-list,5362540,vertex-pull,8352340,vertex-push,12807000,vertex-push-warp,8001270
re 30,edge-list,2225320,rev-edge-list,2348320,vertex-pull,4091980,vertex-push,5287500,vertex-push-warp,4866000
re 15,edge-list,1407050,rev-edge-list,1375860,vertex-pull,3177130,vertex-push,3356260,vertex-push-warp,3274140
re 05,edge-list,1591910,rev-edge-list,1628120,vertex-pull,3940360,vertex-push,3213490,vertex-push-warp,3657130
rw 50,edge-list,4714970,rev-edge-list,5013100,vertex-pull,9598930,vertex-push,19962900,vertex-push-warp,6641940
rw 30,edge-list,2920090,rev-edge-list,3010150,vertex-pull,6107170,vertex-push,8177720,vertex-push-warp,5146020
rw 15,edge-list,1478150,rev-edge-list,1520440,vertex-pull,3247100,vertex-push,3942310,vertex-push-warp,3030620
rw 05,edge-list,158423,rev-edge-list,158313,vertex-pull,753400,vertex-push,153308,vertex-push-warp,317252
,,,,,,,,,,
petster-friendships-dog.edges,1,,2,,3,,4,,5,
graph,edge-list,147482000,rev-edge-list,156639000,vertex-pull,73116300,vertex-push,178264000,vertex-push-warp,45693000
ff 50,edge-list,9774020,rev-edge-list,10282400,vertex-pull,39758500,vertex-push,112467000,vertex-push-warp,16856000
ff 30,edge-list,4202230,rev-edge-list,4413060,vertex-pull,41848000,vertex-push,118510000,vertex-push-warp,21088500
ff 15,edge-list,1284740,rev-edge-list,1318330,vertex-pull,7030360,vertex-push,58458400,vertex-push-warp,7165420
ff 05,edge-list,308903,rev-edge-list,284576,vertex-pull,240154,vertex-push,33791100,vertex-push-warp,2019370
re 50,edge-list,1931130,rev-edge-list,2128920,vertex-pull,5303790,vertex-push,539367,vertex-push-warp,2928680
re 30,edge-list,6112050,rev-edge-list,6549010,vertex-pull,6716620,vertex-push,8477460,vertex-push-warp,13924100
re 15,edge-list,3101820,rev-edge-list,3272890,vertex-pull,4240680,vertex-push,3122660,vertex-push-warp,8311200
re 05,edge-list,571069,rev-edge-list,556191,vertex-pull,1006700,vertex-push,371722,vertex-push-warp,1322060
rw 50,edge-list,16248800,rev-edge-list,17598400,vertex-pull,22761600,vertex-push,19618100,vertex-push-warp,23402300
rw 30,edge-list,8899790,rev-edge-list,9379420,vertex-pull,8537730,vertex-push,8474290,vertex-push-warp,15856800
rw 15,edge-list,4182410,rev-edge-list,4270080,vertex-pull,4774010,vertex-push,4631100,vertex-push-warp,8634210
rw 05,edge-list,2330740,rev-edge-list,2264900,vertex-pull,2930860,vertex-push,2412140,vertex-push-warp,5311050
,,,,,,,,,,
prosper-loans.edges,1,,2,,3,,4,,5,
graph,edge-list,10585500,rev-edge-list,11790900,vertex-pull,8852450,vertex-push,407505,vertex-push-warp,1849820
ff 50,edge-list,1345520,rev-edge-list,1482420,vertex-pull,1195890,vertex-push,170788,vertex-push-warp,721933
ff 30,edge-list,278287,rev-edge-list,282648,vertex-pull,237910,vertex-push,159098,vertex-push-warp,419788
ff 15,edge-list,169220,rev-edge-list,161846,vertex-pull,199338,vertex-push,153605,vertex-push-warp,335291
ff 05,edge-list,118094,rev-edge-list,102682,vertex-pull,121526,vertex-push,103205,vertex-push-warp,216768
re 50,edge-list,349862,rev-edge-list,376899,vertex-pull,555999,vertex-push,259550,vertex-push-warp,1076340
re 30,edge-list,123524,rev-edge-list,120141,vertex-pull,189387,vertex-push,153785,vertex-push-warp,415509
re 15,edge-list,110185,rev-edge-list,114033,vertex-pull,115662,vertex-push,104369,vertex-push-warp,226489
re 05,edge-list,115303,rev-edge-list,111888,vertex-pull,103695,vertex-push,104186,vertex-push-warp,228151
rw 50,edge-list,173373,rev-edge-list,181808,vertex-pull,336515,vertex-push,165122,vertex-push-warp,715503
rw 30,edge-list,121335,rev-edge-list,120094,vertex-pull,184693,vertex-push,154597,vertex-push-warp,418055
rw 15,edge-list,116296,rev-edge-list,110248,vertex-pull,115875,vertex-push,105187,vertex-push-warp,228119
rw 05,edge-list,108663,rev-edge-list,106600,vertex-pull,111196,vertex-push,102871,vertex-push-warp,214634
,,,,,,,,,,
radoslaw_email.edges,1,,2,,3,,4,,5,
graph,edge-list,162279,rev-edge-list,155877,vertex-pull,159564,vertex-push,675032,vertex-push-warp,475080
ff 50,edge-list,109418,rev-edge-list,111486,vertex-pull,103371,vertex-push,252029,vertex-push-warp,259191
ff 30,edge-list,115308,rev-edge-list,111097,vertex-pull,103179,vertex-push,192758,vertex-push-warp,252380
ff 15,edge-list,114825,rev-edge-list,110378,vertex-pull,102325,vertex-push,148813,vertex-push-warp,231752
ff 05,edge-list,115048,rev-edge-list,104207,vertex-pull,102853,vertex-push,118930,vertex-push-warp,175452
re 50,edge-list,108662,rev-edge-list,109796,vertex-pull,110006,vertex-push,100843,vertex-push-warp,226863
re 30,edge-list,213439,rev-edge-list,210733,vertex-pull,202082,vertex-push,202658,vertex-push-warp,438241
re 15,edge-list,114950,rev-edge-list,108708,vertex-pull,103199,vertex-push,105444,vertex-push-warp,199383
re 05,edge-list,114931,rev-edge-list,103355,vertex-pull,100918,vertex-push,105077,vertex-push-warp,161690
rw 50,edge-list,538605,rev-edge-list,486805,vertex-pull,496830,vertex-push,511474,vertex-push-warp,1141220
rw 30,edge-list,696880,rev-edge-list,642024,vertex-pull,632900,vertex-push,638354,vertex-push-warp,1419270
rw 15,edge-list,336097,rev-edge-list,301041,vertex-pull,291628,vertex-push,302549,vertex-push-warp,619749
rw 05,edge-list,333454,rev-edge-list,295503,vertex-pull,291942,vertex-push,286171,vertex-push-warp,469479
,,,,,,,,,,
slashdot-threads.edges,1,,2,,3,,4,,5,
graph,edge-list,2217600,rev-edge-list,2291890,vertex-pull,8158460,vertex-push,1995190,vertex-push-warp,4835380
ff 50,edge-list,1431140,rev-edge-list,1431780,vertex-pull,3749280,vertex-push,1673950,vertex-push-warp,2702840
ff 30,edge-list,1416840,rev-edge-list,1417360,vertex-pull,3204860,vertex-push,1523240,vertex-push-warp,1694860
ff 15,edge-list,390175,rev-edge-list,377961,vertex-pull,891062,vertex-push,1076400,vertex-push-warp,960956
ff 05,edge-list,444079,rev-edge-list,382096,vertex-pull,483119,vertex-push,1499340,vertex-push-warp,1092080
re 50,edge-list,1244060,rev-edge-list,1224100,vertex-pull,3268230,vertex-push,1356670,vertex-push-warp,2996600
re 30,edge-list,1136640,rev-edge-list,1010530,vertex-pull,3106320,vertex-push,1359340,vertex-push-warp,2491200
re 15,edge-list,109204,rev-edge-list,99955,vertex-pull,352147,vertex-push,118729,vertex-push-warp,213109
re 05,edge-list,114253,rev-edge-list,101215,vertex-pull,150205,vertex-push,106883,vertex-push-warp,222333
rw 50,edge-list,1249110,rev-edge-list,1350110,vertex-pull,4671640,vertex-push,1515210,vertex-push-warp,3011380
rw 30,edge-list,913144,rev-edge-list,834491,vertex-pull,2698120,vertex-push,1168930,vertex-push-warp,1950680
rw 15,edge-list,1197250,rev-edge-list,1040790,vertex-pull,2612070,vertex-push,1346440,vertex-push-warp,2586900
rw 05,edge-list,543634,rev-edge-list,455052,vertex-pull,989518,vertex-push,464690,vertex-push-warp,1066610
,,,,,,,,,,
slashdot-zoo.edges,1,,2,,3,,4,,5,
graph,edge-list,6098230,rev-edge-list,6659060,vertex-pull,8059730,vertex-push,4403280,vertex-push-warp,6494520
ff 50,edge-list,1630530,rev-edge-list,1767370,vertex-pull,2236100,vertex-push,2213050,vertex-push-warp,2313740
ff 30,edge-list,882923,rev-edge-list,873710,vertex-pull,1103340,vertex-push,1749580,vertex-push-warp,1613690
ff 15,edge-list,429164,rev-edge-list,396520,vertex-pull,563228,vertex-push,1458200,vertex-push-warp,914154
ff 05,edge-list,282958,rev-edge-list,235275,vertex-pull,295279,vertex-push,1339450,vertex-push-warp,715904
re 50,edge-list,2130640,rev-edge-list,2379210,vertex-pull,3743100,vertex-push,1869230,vertex-push-warp,4572470
re 30,edge-list,175977,rev-edge-list,188580,vertex-pull,457636,vertex-push,110696,vertex-push-warp,388330
re 15,edge-list,112614,rev-edge-list,119727,vertex-pull,236258,vertex-push,104880,vertex-push-warp,222444
re 05,edge-list,103197,rev-edge-list,113006,vertex-pull,142940,vertex-push,102950,vertex-push-warp,215032
rw 50,edge-list,1657310,rev-edge-list,1786870,vertex-pull,3496810,vertex-push,2076100,vertex-push-warp,4634460
rw 30,edge-list,164982,rev-edge-list,178500,vertex-pull,609727,vertex-push,110515,vertex-push-warp,389399
rw 15,edge-list,1183460,rev-edge-list,1280970,vertex-pull,2831330,vertex-push,1515020,vertex-push-warp,2873190
rw 05,edge-list,148529,rev-edge-list,157052,vertex-pull,253085,vertex-push,150502,vertex-push-warp,315572
,,,,,,,,,,
soc-Epinions1.edges,1,,2,,3,,4,,5,
graph,edge-list,5935690,rev-edge-list,6405470,vertex-pull,4308570,vertex-push,8586680,vertex-push-warp,6192100
ff 50,edge-list,2723900,rev-edge-list,2976990,vertex-pull,2303340,vertex-push,5982080,vertex-push-warp,2745290
ff 30,edge-list,1215230,rev-edge-list,1289440,vertex-pull,1208230,vertex-push,5269360,vertex-push-warp,1652860
ff 15,edge-list,570763,rev-edge-list,594711,vertex-pull,635962,vertex-push,3891350,vertex-push-warp,1045480
ff 05,edge-list,209832,rev-edge-list,226984,vertex-pull,321415,vertex-push,2246260,vertex-push-warp,956956
re 50,edge-list,2351750,rev-edge-list,2610710,vertex-pull,2277460,vertex-push,3101550,vertex-push-warp,4349980
re 30,edge-list,1211630,rev-edge-list,1382360,vertex-pull,1763170,vertex-push,1853370,vertex-push-warp,3213770
re 15,edge-list,926694,rev-edge-list,1077710,vertex-pull,1552210,vertex-push,1370620,vertex-push-warp,2243640
re 05,edge-list,105062,rev-edge-list,117449,vertex-pull,149005,vertex-push,102952,vertex-push-warp,214947
rw 50,edge-list,2023780,rev-edge-list,2189950,vertex-pull,2025450,vertex-push,2231450,vertex-push-warp,3739210
rw 30,edge-list,1397660,rev-edge-list,1577480,vertex-pull,1677610,vertex-push,1487930,vertex-push-warp,2867670
rw 15,edge-list,804596,rev-edge-list,864267,vertex-pull,1078940,vertex-push,1129280,vertex-push-warp,1960030
rw 05,edge-list,961609,rev-edge-list,1028960,vertex-pull,1066400,vertex-push,1098410,vertex-push-warp,2278390
,,,,,,,,,,
soc-LiveJournal1.edges,1,,2,,3,,4,,5,
graph,edge-list,59729,rev-edge-list,59901,vertex-pull,56063,vertex-push,58303,vertex-push-warp,81513
ff 50,edge-list,58188,rev-edge-list,59315,vertex-pull,53870,vertex-push,59362,vertex-push-warp,81497
ff 30,edge-list,56291,rev-edge-list,59085,vertex-pull,52713,vertex-push,55791,vertex-push-warp,81289
ff 15,edge-list,56234,rev-edge-list,60377,vertex-pull,52432,vertex-push,55622,vertex-push-warp,81693
ff 05,edge-list,59793,rev-edge-list,56732,vertex-pull,52676,vertex-push,55226,vertex-push-warp,81664
re 50,edge-list,59787,rev-edge-list,55738,vertex-pull,56492,vertex-push,59381,vertex-push-warp,80052
re 30,edge-list,59466,rev-edge-list,55796,vertex-pull,56453,vertex-push,59083,vertex-push-warp,75407
re 15,edge-list,59456,rev-edge-list,59954,vertex-pull,55999,vertex-push,59016,vertex-push-warp,71107
re 05,edge-list,59379,rev-edge-list,59419,vertex-pull,56085,vertex-push,59560,vertex-push-warp,77785
,,,,,,,,,,
soc-pokec-relationships.edges,1,,2,,3,,4,,5,
graph,edge-list,431089000,rev-edge-list,494223000,vertex-pull,178159000,vertex-push,100800000,vertex-push-warp,170650000
ff 50,edge-list,37904000,rev-edge-list,41018500,vertex-pull,32530500,vertex-push,33762800,vertex-push-warp,45845300
ff 30,edge-list,11381600,rev-edge-list,11965200,vertex-pull,11476100,vertex-push,21913700,vertex-push-warp,22863200
ff 15,edge-list,3718600,rev-edge-list,3829950,vertex-pull,5011080,vertex-push,22477900,vertex-push-warp,12043400
ff 05,edge-list,1098580,rev-edge-list,1136290,vertex-pull,1518010,vertex-push,12635300,vertex-push-warp,4401460
re 50,edge-list,46242100,rev-edge-list,51498800,vertex-pull,85090600,vertex-push,37648700,vertex-push-warp,200366000
re 30,edge-list,997585,rev-edge-list,1056310,vertex-pull,2700640,vertex-push,1113880,vertex-push-warp,6299650
re 15,edge-list,439435,rev-edge-list,443565,vertex-pull,1315540,vertex-push,611613,vertex-push-warp,3266910
re 05,edge-list,181804,rev-edge-list,180939,vertex-pull,462979,vertex-push,274856,vertex-push-warp,1229570
rw 50,edge-list,54366100,rev-edge-list,61369600,vertex-pull,73002300,vertex-push,32677600,vertex-push-warp,177863000
rw 30,edge-list,1489590,rev-edge-list,1625070,vertex-pull,2973860,vertex-push,1110980,vertex-push-warp,6301070
rw 15,edge-list,3534570,rev-edge-list,3745300,vertex-pull,7624500,vertex-push,3275850,vertex-push-warp,17886600
rw 05,edge-list,357161,rev-edge-list,396280,vertex-pull,728780,vertex-push,410719,vertex-push-warp,1838350
,,,,,,,,,,
topology.edges,1,,2,,3,,4,,5,
graph,edge-list,2014810,rev-edge-list,2063880,vertex-pull,4462310,vertex-push,8586980,vertex-push-warp,3209100
ff 50,edge-list,590347,rev-edge-list,578912,vertex-pull,2589820,vertex-push,5457590,vertex-push-warp,1418960
ff 30,edge-list,334745,rev-edge-list,343448,vertex-pull,2459890,vertex-push,4723540,vertex-push-warp,1274990
ff 15,edge-list,229211,rev-edge-list,237472,vertex-pull,2447230,vertex-push,4877880,vertex-push-warp,1231300
ff 05,edge-list,192884,rev-edge-list,193780,vertex-pull,1299480,vertex-push,2699960,vertex-push-warp,748774
re 50,edge-list,1352010,rev-edge-list,1406960,vertex-pull,2196380,vertex-push,3981780,vertex-push-warp,1879140
re 30,edge-list,886408,rev-edge-list,885040,vertex-pull,1408830,vertex-push,2242090,vertex-push-warp,1437820
re 15,edge-list,513054,rev-edge-list,491569,vertex-pull,945239,vertex-push,1357120,vertex-push-warp,1203350
re 05,edge-list,682700,rev-edge-list,699889,vertex-pull,990178,vertex-push,945787,vertex-push-warp,1438730
rw 50,edge-list,1194440,rev-edge-list,1168670,vertex-pull,2653960,vertex-push,4669120,vertex-push-warp,1613850
rw 30,edge-list,977053,rev-edge-list,901084,vertex-pull,2017940,vertex-push,2643440,vertex-push-warp,1492290
rw 15,edge-list,708499,rev-edge-list,690606,vertex-pull,1730750,vertex-push,1949030,vertex-push-warp,1667180
rw 05,edge-list,906286,rev-edge-list,868202,vertex-pull,1376280,vertex-push,1486240,vertex-push-warp,2182780
,,,,,,,,,,
trec-wt10g.edges,1,,2,,3,,4,,5,
graph,edge-list,843250000,rev-edge-list,850062000,vertex-pull,1616190000,vertex-push,478149000,vertex-push-warp,1047430000
ff 50,edge-list,244196000,rev-edge-list,247189000,vertex-pull,482883000,vertex-push,300637000,vertex-push-warp,325969000
ff 30,edge-list,10336100,rev-edge-list,10404900,vertex-pull,30061900,vertex-push,2166190,vertex-push-warp,12548500
ff 15,edge-list,7285730,rev-edge-list,7354180,vertex-pull,31424900,vertex-push,1767310,vertex-push-warp,9759490
ff 05,edge-list,3424860,rev-edge-list,3499800,vertex-pull,10410700,vertex-push,102392000,vertex-push-warp,7882700
re 50,edge-list,3473920,rev-edge-list,3498800,vertex-pull,13191200,vertex-push,2619940,vertex-push-warp,15481600
re 30,edge-list,1629000,rev-edge-list,1635360,vertex-pull,5939410,vertex-push,1629520,vertex-push-warp,9420940
re 15,edge-list,491656,rev-edge-list,496727,vertex-pull,1670420,vertex-push,602550,vertex-push-warp,3265140
re 05,edge-list,190071,rev-edge-list,194071,vertex-pull,550454,vertex-push,273663,vertex-push-warp,1223930
rw 50,edge-list,27425300,rev-edge-list,27756000,vertex-pull,125415000,vertex-push,22279100,vertex-push-warp,98551400
rw 30,edge-list,3107240,rev-edge-list,3111240,vertex-pull,12804000,vertex-push,2161710,vertex-push-warp,12548900
rw 15,edge-list,779593,rev-edge-list,771637,vertex-pull,2601350,vertex-push,603743,vertex-push-warp,3262470
rw 05,edge-list,871924,rev-edge-list,881607,vertex-pull,2245730,vertex-push,788942,vertex-push-warp,3632780
,,,,,,,,,,
web-NotreDame.edges,1,,2,,3,,4,,5,
graph,edge-list,80816000,rev-edge-list,81568600,vertex-pull,109449000,vertex-push,55325300,vertex-push-warp,110500000
ff 50,edge-list,21112700,rev-edge-list,21350100,vertex-pull,92338400,vertex-push,21175900,vertex-push-warp,31485300
ff 30,edge-list,2541950,rev-edge-list,2602460,vertex-pull,12956100,vertex-push,12013800,vertex-push-warp,8356200
ff 15,edge-list,1158390,rev-edge-list,1152920,vertex-pull,1657890,vertex-push,9522600,vertex-push-warp,3550580
ff 05,edge-list,603425,rev-edge-list,599445,vertex-pull,1862070,vertex-push,5989230,vertex-push-warp,1387380
re 50,edge-list,9880550,rev-edge-list,9943020,vertex-pull,82203300,vertex-push,5310380,vertex-push-warp,26976400
re 30,edge-list,1166170,rev-edge-list,1141430,vertex-pull,6161810,vertex-push,869426,vertex-push-warp,4182960
re 15,edge-list,188980,rev-edge-list,183863,vertex-pull,1042610,vertex-push,182758,vertex-push-warp,724960
re 05,edge-list,113420,rev-edge-list,119549,vertex-pull,241404,vertex-push,120389,vertex-push-warp,236163
rw 50,edge-list,17276200,rev-edge-list,17458700,vertex-pull,130021000,vertex-push,12341400,vertex-push-warp,40692700
rw 30,edge-list,5381640,rev-edge-list,5456970,vertex-pull,34238200,vertex-push,4906070,vertex-push-warp,17260400
rw 15,edge-list,1862290,rev-edge-list,1996500,vertex-pull,9024570,vertex-push,1728580,vertex-push-warp,6274290
rw 05,edge-list,751552,rev-edge-list,747326,vertex-pull,1988070,vertex-push,770329,vertex-push-warp,1656530
,,,,,,,,,,
wikiconflict.edges,1,,2,,3,,4,,5,
graph,edge-list,30743600,rev-edge-list,32538200,vertex-pull,15954100,vertex-push,66959000,vertex-push-warp,13750300
ff 50,edge-list,3565200,rev-edge-list,3772980,vertex-pull,11073800,vertex-push,47266000,vertex-push-warp,6252360
ff 30,edge-list,789558,rev-edge-list,849456,vertex-pull,357872,vertex-push,26167300,vertex-push-warp,3142620
ff 15,edge-list,362239,rev-edge-list,392792,vertex-pull,170033,vertex-push,17178400,vertex-push-warp,2287820
ff 05,edge-list,186050,rev-edge-list,180016,vertex-pull,155027,vertex-push,5456230,vertex-push-warp,826819
re 50,edge-list,4896780,rev-edge-list,5410960,vertex-pull,5932570,vertex-push,8235970,vertex-push-warp,4909130
re 30,edge-list,2196800,rev-edge-list,2355220,vertex-pull,2551640,vertex-push,3096810,vertex-push-warp,3848000
re 15,edge-list,1649520,rev-edge-list,1633770,vertex-pull,2065790,vertex-push,1778580,vertex-push-warp,2498190
re 05,edge-list,118524,rev-edge-list,108624,vertex-pull,173033,vertex-push,100914,vertex-push-warp,215945
rw 50,edge-list,4467500,rev-edge-list,4821070,vertex-pull,6633050,vertex-push,6895190,vertex-push-warp,5714650
