bfs,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
rw 15,edge-list,26743500,rev-edge-list,29449200,vertex-pull,43333700,vertex-push,19369100,vertex-push-warp,92062000
rw 05,edge-list,471786,rev-edge-list,503835,vertex-pull,2021720,vertex-push,371785,vertex-push-warp,1829750
,,,,,,,,,,
wikipedia_link_fr.edges,1,,2,,3,,4,,5,
graph,edge-list,1476920000,rev-edge-list,1599910000,vertex-pull,788220000,vertex-push,208304000,vertex-push-warp,329637000
ff 50,edge-list,168986000,rev-edge-list,183454000,vertex-pull,165932000,vertex-push,69898500,vertex-push-warp,77635000
ff 30,edge-list,50601800,rev-edge-list,54615900,vertex-pull,39793300,vertex-push,39427900,vertex-push-warp,41920800
ff 15,edge-list,15127100,rev-edge-list,16273000,vertex-pull,11845100,vertex-push,15690100,vertex-push-warp,17316500
ff 05,edge-list,6361850,rev-edge-list,6867990,vertex-pull,4137890,vertex-push,8468210,vertex-push-warp,6746740
re 50,edge-list,183915000,rev-edge-list,207875000,vertex-pull,242887000,vertex-push,69768600,vertex-push-warp,350853000
re 30,edge-list,54645200,rev-edge-list,60778400,vertex-pull,139700000,vertex-push,40230000,vertex-push-warp,213208000
re 15,edge-list,1260110,rev-edge-list,1326100,vertex-pull,5923890,vertex-push,1316900,vertex-push-warp,7278770
re 05,edge-list,281424,rev-edge-list,285481,vertex-pull,923051,vertex-push,347649,vertex-push-warp,1659710
rw 50,edge-list,110931000,rev-edge-list,124597000,vertex-pull,104552000,vertex-push,44987600,vertex-push-warp,210928000
rw 30,edge-list,57869900,rev-edge-list,64694200,vertex-pull,64954500,vertex-push,30722700,vertex-push-warp,146083000
rw 15,edge-list,32932000,rev-edge-list,36135400,vertex-pull,43178700,vertex-push,22435900,vertex-push-warp,105716000
rw 05,edge-list,8347400,rev-edge-list,9076280,vertex-pull,12513300,vertex-push,7300770,vertex-push-warp,31151500
,,,,,,,,,,
wikipedia_link_it.edges,1,,2,,3,,4,,5,
graph,edge-list,1155240000,rev-edge-list,1234850000,vertex-pull,565722000,vertex-push,175962000,vertex-push-warp,200622000
ff 50,edge-list,69845000,rev-edge-list,74947800,vertex-pull,71466400,vertex-push,45678900,vertex-push-warp,45685000
ff 30,edge-list,17601900,rev-edge-list,18734600,vertex-pull,19554300,vertex-push,17121400,vertex-push-warp,20715900
ff 15,edge-list,5124760,rev-edge-list,5398160,vertex-pull,5795080,vertex-push,8281880,vertex-push-warp,10326200
ff 05,edge-list,1085260,rev-edge-list,1158710,vertex-pull,1291630,vertex-push,4854020,vertex-push-warp,3048780
re 50,edge-list,87264100,rev-edge-list,96315000,vertex-pull,134427000,vertex-push,39822800,vertex-push-warp,198934000
re 30,edge-list,2188430,rev-edge-list,2338340,vertex-pull,8898720,vertex-push,1591400,vertex-push-warp,8951200
re 15,edge-list,537696,rev-edge-list,554306,vertex-pull,2020790,vertex-push,584616,vertex-push-warp,3104330
re 05,edge-list,182305,rev-edge-list,187901,vertex-pull,587365,vertex-push,264756,vertex-push-warp,1155780
rw 50,edge-list,67277700,rev-edge-list,74632600,vertex-pull,76797700,vertex-push,32505100,vertex-push-warp,146329000
rw 30,edge-list,46481200,rev-edge-list,51259600,vertex-pull,55573600,vertex-push,27616500,vertex-push-warp,130458000
rw 15,edge-list,21624400,rev-edge-list,23450400,vertex-pull,30560900,vertex-push,15886100,vertex-push-warp,73872800
rw 05,edge-list,6441930,rev-edge-list,6640820,vertex-pull,10970100,vertex-push,6180340,vertex-push-warp,25582400
,,,,,,,,,,
wikipedia_link_ja.edges,1,,2,,3,,4,,5,
graph,edge-list,900416000,rev-edge-list,980853000,vertex-pull,392892000,vertex-push,141181000,vertex-push-warp,168805000
ff 50,edge-list,52087100,rev-edge-list,56591000,vertex-pull,41281200,vertex-push,37182600,vertex-push-warp,34408500
ff 30,edge-list,15662100,rev-edge-list,16944600,vertex-pull,12072100,vertex-push,19566600,vertex-push-warp,18479400
ff 15,edge-list,4100260,rev-edge-list,4324480,vertex-pull,3425430,vertex-push,7568660,vertex-push-warp,7288220
ff 05,edge-list,1096150,rev-edge-list,1111170,vertex-pull,1001290,vertex-push,6428550,vertex-push-warp,3578720
re 50,edge-list,51620600,rev-edge-list,58451700,vertex-pull,63942100,vertex-push,24670300,vertex-push-warp,116629000
re 30,edge-list,28313000,rev-edge-list,31096800,vertex-pull,61080400,vertex-push,22934300,vertex-push-warp,120684000
re 15,edge-list,937613,rev-edge-list,992233,vertex-pull,3143220,vertex-push,985947,vertex-push-warp,5227620
re 05,edge-list,168317,rev-edge-list,177327,vertex-pull,501376,vertex-push,214179,vertex-push-warp,991372
rw 50,edge-list,43120900,rev-edge-list,48299200,vertex-pull,39831300,vertex-push,21937600,vertex-push-warp,83907900
rw 30,edge-list,25189100,rev-edge-list,27975900,vertex-pull,28510600,vertex-push,15676700,vertex-push-warp,66369000
rw 15,edge-list,13779400,rev-edge-list,14955600,vertex-pull,17222800,vertex-push,10698200,vertex-push-warp,45475500
rw 05,edge-list,4395550,rev-edge-list,4859250,vertex-pull,6323780,vertex-push,3986280,vertex-push-warp,16285400
,,,,,,,,,,
wikipedia_link_pl.edges,1,,2,,3,,4,,5,
graph,edge-list,1287300000,rev-edge-list,1365270000,vertex-pull,579769000,vertex-push,120018000,vertex-push-warp,244074000
ff 50,edge-list,69505100,rev-edge-list,74964700,vertex-pull,97636100,vertex-push,31809300,vertex-push-warp,37832700
ff 30,edge-list,15992800,rev-edge-list,17172900,vertex-pull,21547100,vertex-push,12751100,vertex-push-warp,17119300
ff 15,edge-list,4719730,rev-edge-list,4986510,vertex-pull,5372710,vertex-push,8066670,vertex-push-warp,8447290
ff 05,edge-list,899013,rev-edge-list,940946,vertex-pull,1128380,vertex-push,4345730,vertex-push-warp,2347470
re 50,edge-list,57542700,rev-edge-list,63036200,vertex-pull,101870000,vertex-push,30540000,vertex-push-warp,155034000
re 30,edge-list,21073200,rev-edge-list,22517200,vertex-pull,64356200,vertex-push,18394900,vertex-push-warp,96353500
re 15,edge-list,422560,rev-edge-list,452723,vertex-pull,2069150,vertex-push,480571,vertex-push-warp,2463830
re 05,edge-list,171587,rev-edge-list,169117,vertex-pull,608900,vertex-push,219635,vertex-push-warp,859538
rw 50,edge-list,57163800,rev-edge-list,62885500,vertex-pull,82238500,vertex-push,27933600,vertex-push-warp,120298000
rw 30,edge-list,36294200,rev-edge-list,39733200,vertex-pull,60764900,vertex-push,21370000,vertex-push-warp,96741800
rw 15,edge-list,1222210,rev-edge-list,1311050,vertex-pull,6701010,vertex-push,722213,vertex-push-warp,3687740
rw 05,edge-list,4860690,rev-edge-list,5264420,vertex-pull,8829720,vertex-push,4625190,vertex-push-warp,15319700
,,,,,,,,,,
wikipedia_link_pt.edges,1,,2,,3,,4,,5,
graph,edge-list,1098180000,rev-edge-list,1159920000,vertex-pull,567826000,vertex-push,131441000,vertex-push-warp,249249000
ff 50,edge-list,125237000,rev-edge-list,134062000,vertex-pull,117190000,vertex-push,42696200,vertex-push-warp,47947500
ff 30,edge-list,30506400,rev-edge-list,32681600,vertex-pull,31176000,vertex-push,19255000,vertex-push-warp,22255800
ff 15,edge-list,8031260,rev-edge-list,8529040,vertex-pull,7851940,vertex-push,8809920,vertex-push-warp,10466200
ff 05,edge-list,1474650,rev-edge-list,1543340,vertex-pull,1905210,vertex-push,5236260,vertex-push-warp,3265540
re 50,edge-list,4712810,rev-edge-list,5143200,vertex-pull,22378200,vertex-push,1490680,vertex-push-warp,8417810
re 30,edge-list,1468700,rev-edge-list,1587210,vertex-pull,6757020,vertex-push,934851,vertex-push-warp,5126100
re 15,edge-list,506846,rev-edge-list,530678,vertex-pull,2201790,vertex-push,500466,vertex-push-warp,2619950
re 05,edge-list,174626,rev-edge-list,180197,vertex-pull,634009,vertex-push,220328,vertex-push-warp,991729
rw 50,edge-list,56247900,rev-edge-list,62154800,vertex-pull,67135500,vertex-push,26272800,vertex-push-warp,112619000
rw 30,edge-list,29479100,rev-edge-list,32536500,vertex-pull,39120100,vertex-push,18123400,vertex-push-warp,76175200
rw 15,edge-list,17821400,rev-edge-list,19335600,vertex-pull,22991500,vertex-push,12957900,vertex-push-warp,55773600
rw 05,edge-list,281707,rev-edge-list,316504,vertex-pull,790602,vertex-push,221136,vertex-push-warp,993181
,,,,,,,,,,
wikipedia_link_ru.edges,1,,2,,3,,4,,5,
graph,edge-list,4382360000,rev-edge-list,4637580000,vertex-pull,1067020000,vertex-push,284553000,vertex-push-warp,957652000
ff 50,edge-list,197829000,rev-edge-list,213471000,vertex-pull,219678000,vertex-push,68729600,vertex-push-warp,82859100
ff 30,edge-list,55813200,rev-edge-list,59856500,vertex-pull,58860700,vertex-push,31287200,vertex-push-warp,40264900
ff 15,edge-list,13437600,rev-edge-list,14293200,vertex-pull,13312100,vertex-push,11980500,vertex-push-warp,15797100
ff 05,edge-list,3106860,rev-edge-list,3259080,vertex-pull,3091740,vertex-push,6715240,vertex-push-warp,5675200
re 50,edge-list,194167000,rev-edge-list,215381000,vertex-pull,179424000,vertex-push,55068800,vertex-push-warp,252477000
re 30,edge-list,65070900,rev-edge-list,71775100,vertex-pull,131668000,vertex-push,41608400,vertex-push-warp,220929000
re 15,edge-list,826920,rev-edge-list,882127,vertex-pull,3614010,vertex-push,841110,vertex-push-warp,4545280
re 05,edge-list,401092,rev-edge-list,409164,vertex-pull,1408760,vertex-push,495383,vertex-push-warp,2477620
rw 50,edge-list,104054000,rev-edge-list,116522000,vertex-pull,98976900,vertex-push,43322200,vertex-push-warp,206433000
rw 30,edge-list,68870100,rev-edge-list,76454400,vertex-pull,73768400,vertex-push,36495300,vertex-push-warp,178447000
rw 15,edge-list,34015100,rev-edge-list,37286600,vertex-pull,43761000,vertex-push,23275300,vertex-push-warp,110301000
rw 05,edge-list,8816600,rev-edge-list,9593940,vertex-pull,13781000,vertex-push,7701180,vertex-push-warp,34272600
,,,,,,,,,,
wikisigned-k2.edges,1,,2,,3,,4,,5,
graph,edge-list,7863320,rev-edge-list,8542460,vertex-pull,17809700,vertex-push,13316600,vertex-push-warp,10485100
ff 50,edge-list,1445680,rev-edge-list,1519460,vertex-pull,1401640,vertex-push,7955940,vertex-push-warp,3255530
ff 30,edge-list,946476,rev-edge-list,1024350,vertex-pull,1163980,vertex-push,6548460,vertex-push-warp,2423720
ff 15,edge-list,514641,rev-edge-list,522113,vertex-pull,502948,vertex-push,6343680,vertex-push-warp,1230890
ff 05,edge-list,181299,rev-edge-list,221076,vertex-pull,243935,vertex-push,4731080,vertex-push-warp,774299
re 50,edge-list,2295380,rev-edge-list,2474470,vertex-pull,5806560,vertex-push,3484720,vertex-push-warp,5296760
re 30,edge-list,1470880,rev-edge-list,1666640,vertex-pull,3797030,vertex-push,2178260,vertex-push-warp,4043980
re 15,edge-list,1081800,rev-edge-list,1344040,vertex-pull,2990770,vertex-push,1852370,vertex-push-warp,2910470
re 05,edge-list,178643,rev-edge-list,224867,vertex-pull,404394,vertex-push,187739,vertex-push-warp,394675
rw 50,edge-list,2321250,rev-edge-list,2524840,vertex-pull,7449410,vertex-push,6910090,vertex-push-warp,5577940
rw 30,edge-list,1344400,rev-edge-list,1345730,vertex-pull,7707820,vertex-push,5205590,vertex-push-warp,3472740
rw 15,edge-list,849358,rev-edge-list,880508,vertex-pull,6061250,vertex-push,2925220,vertex-push-warp,2078170
rw 05,edge-list,199317,rev-edge-list,193783,vertex-pull,1343460,vertex-push,177697,vertex-push-warp,394097
,,,,,,,,,,
wiki_talk_ar.edges,1,,2,,3,,4,,5,
graph,edge-list,13093900,rev-edge-list,13209200,vertex-pull,17975000,vertex-push,1654020000,vertex-push-warp,100460000
ff 15,edge-list,495329,rev-edge-list,501295,vertex-pull,731016,vertex-push,366040,vertex-push-warp,1820570
ff 05,edge-list,458628,rev-edge-list,461659,vertex-pull,507066,vertex-push,74785900,vertex-push-warp,3619620
re 15,edge-list,614074,rev-edge-list,625196,vertex-pull,1136990,vertex-push,566011,vertex-push-warp,2722030
re 05,edge-list,991881,rev-edge-list,986898,vertex-pull,1487220,vertex-push,3094680,vertex-push-warp,3925600
rw 15,edge-list,2369500,rev-edge-list,2478200,vertex-pull,4709890,vertex-push,66422300,vertex-push-warp,9468070
rw 05,edge-list,1298190,rev-edge-list,1345770,vertex-pull,3648850,vertex-push,11839100,vertex-push-warp,3608780
,,,,,,,,,,
wiki_talk_de.edges,1,,2,,3,,4,,5,
graph,edge-list,19589100,rev-edge-list,20570800,vertex-pull,13757600,vertex-push,259678000,vertex-push-warp,40411400
ff 50,edge-list,3686450,rev-edge-list,3878410,vertex-pull,3747520,vertex-push,39729100,vertex-push-warp,8992230
ff 30,edge-list,1824960,rev-edge-list,1919670,vertex-pull,2029880,vertex-push,29921600,vertex-push-warp,5634670
ff 15,edge-list,700084,rev-edge-list,727545,vertex-pull,860996,vertex-push,14877800,vertex-push-warp,2977830
ff 05,edge-list,331897,rev-edge-list,355780,vertex-pull,317769,vertex-push,13912900,vertex-push-warp,1446370
re 50,edge-list,4846850,rev-edge-list,5102490,vertex-pull,6055520,vertex-push,25573400,vertex-push-warp,13927900
re 30,edge-list,2924540,rev-edge-list,3076100,vertex-pull,4199580,vertex-push,10115900,vertex-push-warp,9885570
re 15,edge-list,1723860,rev-edge-list,1752060,vertex-pull,2731340,vertex-push,5383460,vertex-push-warp,6396880
re 05,edge-list,785781,rev-edge-list,845245,vertex-pull,1118290,vertex-push,1879270,vertex-push-warp,2521280
rw 50,edge-list,9348640,rev-edge-list,9927660,vertex-pull,8324130,vertex-push,16552500,vertex-push-warp,18442200
rw 30,edge-list,702686,rev-edge-list,729084,vertex-pull,2046800,vertex-push,383562,vertex-push-warp,1812940
rw 15,edge-list,2133210,rev-edge-list,2258400,vertex-pull,3544000,vertex-push,3001010,vertex-push-warp,6843640
rw 05,edge-list,1155720,rev-edge-list,1223250,vertex-pull,1382100,vertex-push,1246930,vertex-push-warp,2745470
,,,,,,,,,,
wiki_talk_en.edges,1,,2,,3,,4,,5,
graph,edge-list,69049200,rev-edge-list,73768300,vertex-pull,51285100,vertex-push,390938000,vertex-push-warp,148371000
ff 50,edge-list,12504100,rev-edge-list,13029400,vertex-pull,13453400,vertex-push,172795000,vertex-push-warp,40202600
ff 30,edge-list,6883770,rev-edge-list,7152320,vertex-pull,7779020,vertex-push,98712000,vertex-push-warp,24158900
ff 15,edge-list,2982340,rev-edge-list,3078860,vertex-pull,3664270,vertex-push,83430500,vertex-push-warp,11930500
ff 05,edge-list,1091590,rev-edge-list,1116150,vertex-pull,1260910,vertex-push,33251300,vertex-push-warp,5600130
re 50,edge-list,23164100,rev-edge-list,24640700,vertex-pull,29081600,vertex-push,147823000,vertex-push-warp,73031200
re 30,edge-list,11823900,rev-edge-list,12470800,vertex-pull,16960500,vertex-push,75452100,vertex-push-warp,43448200
re 15,edge-list,6480870,rev-edge-list,6703960,vertex-pull,10083600,vertex-push,35013500,vertex-push-warp,26587200
re 05,edge-list,2909790,rev-edge-list,2926070,vertex-pull,4775090,vertex-push,13398600,vertex-push-warp,12546200
rw 50,edge-list,33542100,rev-edge-list,35740000,vertex-pull,39145200,vertex-push,41638600,vertex-push-warp,86139200
rw 30,edge-list,3053440,rev-edge-list,3196870,vertex-pull,8979280,vertex-push,1664510,vertex-push-warp,9413500
rw 15,edge-list,1315230,rev-edge-list,1361490,vertex-pull,4032180,vertex-push,876205,vertex-push-warp,4787600
rw 05,edge-list,436764,rev-edge-list,455375,vertex-pull,1098340,vertex-push,340681,vertex-push-warp,1656400
,,,,,,,,,,
wiki_talk_es.edges,1,,2,,3,,4,,5,
graph,edge-list,9460780,rev-edge-list,9753970,vertex-pull,11436300,vertex-push,366614000,vertex-push-warp,30842300
ff 50,edge-list,3522020,rev-edge-list,3676230,vertex-pull,5273470,vertex-push,82242900,vertex-push-warp,10338600
ff 30,edge-list,1768090,rev-edge-list,1803500,vertex-pull,3320680,vertex-push,28983300,vertex-push-warp,6330020
ff 15,edge-list,300957,rev-edge-list,313810,vertex-pull,726599,vertex-push,207518,vertex-push-warp,853394
ff 05,edge-list,347398,rev-edge-list,353426,vertex-pull,351135,vertex-push,7345700,vertex-push-warp,1050300
re 50,edge-list,3708180,rev-edge-list,3805880,vertex-pull,6033840,vertex-push,29991900,vertex-push-warp,13565300
re 30,edge-list,469967,rev-edge-list,474425,vertex-pull,1249820,vertex-push,340770,vertex-push-warp,1656540
re 15,edge-list,1517520,rev-edge-list,1549360,vertex-pull,2074150,vertex-push,8122840,vertex-push-warp,5049830
re 05,edge-list,872789,rev-edge-list,890952,vertex-pull,1210710,vertex-push,3257030,vertex-push-warp,2787910
rw 50,edge-list,5989930,rev-edge-list,6309900,vertex-pull,9109850,vertex-push,26093000,vertex-push-warp,15425400
rw 30,edge-list,4861410,rev-edge-list,5071160,vertex-pull,7372060,vertex-push,13015800,vertex-push-warp,13206900
rw 15,edge-list,1813260,rev-edge-list,1815330,vertex-pull,4221130,vertex-push,4607220,vertex-push-warp,5489510
rw 05,edge-list,170216,rev-edge-list,175080,vertex-pull,725387,vertex-push,103586,vertex-push-warp,364027
,,,,,,,,,,
wiki_talk_fr.edges,1,,2,,3,,4,,5,
graph,edge-list,20506200,rev-edge-list,21134600,vertex-pull,24954500,vertex-push,1869300000,vertex-push-warp,124981000
ff 15,edge-list,2155360,rev-edge-list,2214540,vertex-pull,2399960,vertex-push,112190000,vertex-push-warp,9152990
ff 05,edge-list,682514,rev-edge-list,670462,vertex-pull,766186,vertex-push,15680700,vertex-push-warp,2892960
re 15,edge-list,2470140,rev-edge-list,2576940,vertex-pull,4180410,vertex-push,20604500,vertex-push-warp,11068000
re 05,edge-list,236538,rev-edge-list,235364,vertex-pull,430435,vertex-push,217966,vertex-push-warp,869192
rw 15,edge-list,5082210,rev-edge-list,5385360,vertex-pull,13035300,vertex-push,33173300,vertex-push-warp,11775900
rw 05,edge-list,300670,rev-edge-list,308929,vertex-pull,3484380,vertex-push,217692,vertex-push-warp,856538
,,,,,,,,,,
wiki_talk_it.edges,1,,2,,3,,4,,5,
graph,edge-list,10890500,rev-edge-list,11242600,vertex-pull,13512800,vertex-push,774124000,vertex-push-warp,52008800
ff 15,edge-list,1476100,rev-edge-list,1490750,vertex-pull,1843450,vertex-push,33665400,vertex-push-warp,5303880
ff 05,edge-list,356482,rev-edge-list,399978,vertex-pull,448506,vertex-push,27602400,vertex-push-warp,2409820
re 15,edge-list,1747910,rev-edge-list,1789600,vertex-pull,2894420,vertex-push,11038200,vertex-push-warp,7194240
re 05,edge-list,866849,rev-edge-list,878190,vertex-pull,1200460,vertex-push,2278060,vertex-push-warp,2919960
rw 15,edge-list,3308740,rev-edge-list,3516300,vertex-pull,7270340,vertex-push,27539600,vertex-push-warp,7756200
rw 05,edge-list,1354870,rev-edge-list,1457560,vertex-pull,5679450,vertex-push,5325130,vertex-push-warp,3496820
,,,,,,,,,,
wiki_talk_ru.edges,1,,2,,3,,4,,5,
graph,edge-list,6163850,rev-edge-list,6407490,vertex-pull,7659000,vertex-push,394336000,vertex-push-warp,28305500
ff 30,edge-list,1631790,rev-edge-list,1712260,vertex-pull,1731080,vertex-push,85295800,vertex-push-warp,6645090
ff 15,edge-list,1004510,rev-edge-list,1027050,vertex-pull,1722280,vertex-push,22786000,vertex-push-warp,3101190
ff 05,edge-list,386931,rev-edge-list,451308,vertex-pull,396861,vertex-push,12289100,vertex-push-warp,1290580
re 30,edge-list,1552550,rev-edge-list,1588970,vertex-pull,2115600,vertex-push,57779900,vertex-push-warp,6384810
re 15,edge-list,1067010,rev-edge-list,1033050,vertex-pull,1512840,vertex-push,21440600,vertex-push-warp,4382630
re 05,edge-list,724379,rev-edge-list,687942,vertex-pull,795873,vertex-push,6774760,vertex-push-warp,1774120
rw 30,edge-list,3006480,rev-edge-list,3177750,vertex-pull,4963640,vertex-push,26297800,vertex-push-warp,6309390
rw 15,edge-list,1784060,rev-edge-list,1893020,vertex-pull,3204850,vertex-push,6072580,vertex-push-warp,4685270
rw 05,edge-list,959432,rev-edge-list,937375,vertex-pull,1340700,vertex-push,1620840,vertex-push-warp,1655840
,,,,,,,,,,
wiki_talk_zh.edges,1,,2,,3,,4,,5,
graph,edge-list,11322300,rev-edge-list,11445800,vertex-pull,15530700,vertex-push,1551940000,vertex-push-warp,93888000
ff 15,edge-list,2103680,rev-edge-list,2177160,vertex-pull,2853460,vertex-push,89820200,vertex-push-warp,8532970
ff 05,edge-list,568422,rev-edge-list,587710,vertex-pull,695239,vertex-push,40256200,vertex-push-warp,3769420
re 15,edge-list,2066570,rev-edge-list,2022610,vertex-pull,3328580,vertex-push,20636700,vertex-push-warp,9328370
re 05,edge-list,225509,rev-edge-list,230367,vertex-pull,322980,vertex-push,175771,vertex-push-warp,696360
rw 15,edge-list,2681450,rev-edge-list,2793190,vertex-pull,4384880,vertex-push,54930600,vertex-push-warp,8776280
rw 05,edge-list,1184050,rev-edge-list,1242770,vertex-pull,3187470,vertex-push,13250200,vertex-push-warp,3260310
,,,,,,,,,,
wordnet-words.edges,1,,2,,3,,4,,5,
graph,edge-list,16128500,rev-edge-list,16567300,vertex-pull,10780300,vertex-push,7564440,vertex-push-warp,13313400
ff 50,edge-list,3451340,rev-edge-list,3597190,vertex-pull,3740270,vertex-push,4379090,vertex-push-warp,3937770
ff 30,edge-list,1602700,rev-edge-list,1651770,vertex-pull,2653660,vertex-push,2954760,vertex-push-warp,2203730
ff 15,edge-list,758210,rev-edge-list,770077,vertex-pull,2548930,vertex-push,2606450,vertex-push-warp,1290960
ff 05,edge-list,342876,rev-edge-list,367183,vertex-pull,1402430,vertex-push,1263180,vertex-push-warp,863163
re 50,edge-list,393671,rev-edge-list,408299,vertex-pull,525642,vertex-push,212823,vertex-push-warp,851213
re 30,edge-list,227131,rev-edge-list,246385,vertex-pull,301988,vertex-push,164557,vertex-push-warp,533870
re 15,edge-list,128711,rev-edge-list,123094,vertex-pull,150438,vertex-push,104179,vertex-push-warp,241271
re 05,edge-list,108416,rev-edge-list,102773,vertex-pull,118431,vertex-push,92582,vertex-push-warp,201693
rw 50,edge-list,5386360,rev-edge-list,5540580,vertex-pull,4688260,vertex-push,3466540,vertex-push-warp,9872060
rw 30,edge-list,3933880,rev-edge-list,3918760,vertex-pull,3680240,vertex-push,2896230,vertex-push-warp,7750840
rw 15,edge-list,181805,rev-edge-list,168085,vertex-pull,206164,vertex-push,100257,vertex-push-warp,243232
rw 05,edge-list,2700410,rev-edge-list,2586160,vertex-pull,3124440,vertex-push,2809180,vertex-push-warp,5549490
,,,,,,,,,,
youtube-links.edges,1,,2,,3,,4,,5,
graph,edge-list,67926200,rev-edge-list,72881700,vertex-pull,62721500,vertex-push,94033100,vertex-push-warp,100045000
ff 50,edge-list,11589500,rev-edge-list,12346000,vertex-pull,24348200,vertex-push,53295900,vertex-push-warp,22978800
ff 30,edge-list,4730650,rev-edge-list,4974360,vertex-pull,8691040,vertex-push,50340400,vertex-push-warp,11818800
ff 15,edge-list,1941210,rev-edge-list,1982510,vertex-pull,2309480,vertex-push,41771600,vertex-push-warp,7514370
ff 05,edge-list,501310,rev-edge-list,480990,vertex-pull,574126,vertex-push,14960800,vertex-push-warp,2755560
re 50,edge-list,17449400,rev-edge-list,18861700,vertex-pull,28643500,vertex-push,26967300,vertex-push-warp,49201600
re 30,edge-list,9644040,rev-edge-list,10316800,vertex-pull,18912400,vertex-push,15131000,vertex-push-warp,37702100
re 15,edge-list,4261310,rev-edge-list,4532430,vertex-pull,10257100,vertex-push,7121850,vertex-push-warp,21574100
re 05,edge-list,176521,rev-edge-list,185561,vertex-pull,468026,vertex-push,170079,vertex-push-warp,694778
rw 50,edge-list,21095100,rev-edge-list,22749500,vertex-pull,31895900,vertex-push,27646800,vertex-push-warp,61828600
rw 30,edge-list,1582150,rev-edge-list,1664100,vertex-pull,8720290,vertex-push,1049820,vertex-push-warp,5602970
rw 15,edge-list,5653050,rev-edge-list,5978950,vertex-pull,13363900,vertex-push,7938680,vertex-push-warp,24052400
rw 05,edge-list,266245,rev-edge-list,294993,vertex-pull,1076660,vertex-push,269900,vertex-push-warp,1032520
,,,,,,,,,,
youtube-u-growth.edges,1,,2,,3,,4,,5,
graph,edge-list,339586000,rev-edge-list,365204000,vertex-pull,241018000,vertex-push,254327000,vertex-push-warp,372123000
ff 50,edge-list,49628300,rev-edge-list,53056500,vertex-pull,105398000,vertex-push,153659000,vertex-push-warp,62489900
ff 30,edge-list,26607300,rev-edge-list,28306500,vertex-pull,91264300,vertex-push,154672000,vertex-push-warp,35288800
ff 15,edge-list,7490910,rev-edge-list,7833870,vertex-pull,63418200,vertex-push,111022000,vertex-push-warp,19201300
ff 05,edge-list,1817210,rev-edge-list,1852060,vertex-pull,61683900,vertex-push,109083000,vertex-push-warp,10581000
re 50,edge-list,75453300,rev-edge-list,85556400,vertex-pull,124183000,vertex-push,108921000,vertex-push-warp,140919000
re 30,edge-list,35097500,rev-edge-list,39211000,vertex-pull,45533400,vertex-push,64934100,vertex-push-warp,83873400
re 15,edge-list,14122900,rev-edge-list,15380100,vertex-pull,20758400,vertex-push,21213000,vertex-push-warp,42168400
re 05,edge-list,7190280,rev-edge-list,7574650,vertex-pull,15572200,vertex-push,8863730,vertex-push-warp,24589700
rw 50,edge-list,101992000,rev-edge-list,112096000,vertex-pull,125744000,vertex-push,113771000,vertex-push-warp,177602000
rw 30,edge-list,55120800,rev-edge-list,59391000,vertex-pull,104718000,vertex-push,61365200,vertex-push-warp,111645000
rw 15,edge-list,3545730,rev-edge-list,3704030,vertex-pull,20079000,vertex-push,1387500,vertex-push-warp,7747330
rw 05,edge-list,1478240,rev-edge-list,1489920,vertex-pull,6837890,vertex-push,725442,vertex-push-warp,3623110
,,,,,,,,,,
zhishi-baidu-internallink.edges,1,,2,,3,,4,,5,
graph,edge-list,334949000,rev-edge-list,384386000,vertex-pull,338801000,vertex-push,82122000,vertex-push-warp,251968000
ff 50,edge-list,135828000,rev-edge-list,153623000,vertex-pull,146075000,vertex-push,43237800,vertex-push-warp,109956000
ff 30,edge-list,33177500,rev-edge-list,36429200,vertex-pull,57415200,vertex-push,18416500,vertex-push-warp,34084800
ff 15,edge-list,2687260,rev-edge-list,2889310,vertex-pull,11304500,vertex-push,643515,vertex-push-warp,3423710
ff 05,edge-list,1895250,rev-edge-list,1963780,vertex-pull,3109650,vertex-push,3785130,vertex-push-warp,4478780
re 50,edge-list,43405100,rev-edge-list,50286700,vertex-pull,95711200,vertex-push,23148600,vertex-push-warp,110515000
re 30,edge-list,23280300,rev-edge-list,26303800,vertex-pull,56777300,vertex-push,16977900,vertex-push-warp,89540700
re 15,edge-list,678489,rev-edge-list,713257,vertex-pull,3420810,vertex-push,650083,vertex-push-warp,3426050
re 05,edge-list,233203,rev-edge-list,242801,vertex-pull,875059,vertex-push,269392,vertex-push-warp,1179170
rw 50,edge-list,39627400,rev-edge-list,44708900,vertex-pull,110084000,vertex-push,24381600,vertex-push-warp,122666000
rw 30,edge-list,19378800,rev-edge-list,21690100,vertex-pull,48712200,vertex-push,15098000,vertex-push-warp,70724700
rw 15,edge-list,9155850,rev-edge-list,9996330,vertex-pull,23500300,vertex-push,9116180,vertex-push-warp,37547100
rw 05,edge-list,1199850,rev-edge-list,1270150,vertex-pull,6317270,vertex-push,1044230,vertex-push-warp,4684610
,,,,,,,,,,
zhishi-hudong-internallink.edges,1,,2,,3,,4,,5,
graph,edge-list,321831000,rev-edge-list,373597000,vertex-pull,301675000,vertex-push,72259000,vertex-push-warp,260731000
ff 50,edge-list,107372000,rev-edge-list,122582000,vertex-pull,112398000,vertex-push,32560600,vertex-push-warp,101697000
